Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Time
1.0,0.7884573603642703,-1.6094379124341003,1.1314021114911006,0.044515669515669515,0.7122507122507122,5.472270673671475
1.0,0.5247285289349821,-3.3991993789994823,-0.20702416943432653,0.04709871891484552,0.7535795026375283,7.002155954403621
1.0,0.5187937934151675,-3.3298073855754824,-0.20702416943432653,0.04522431259044862,0.723589001447178,6.431331081933479
1.0,0.4762341789963717,-3.3104430183936913,-0.20702416943432653,0.04101049868766404,0.6561679790026247,4.969813299576001
1.0,1.6370530794670737,0.36464311358790924,3.044522437723423,0.057816836262719704,0.9250693802035153,7.4360278163518485
1.0,1.5830939370944985,0.4014570867106256,3.044522437723423,0.05526083112290009,0.8841732979664014,7.132497551660044
1.0,1.6389967146756448,0.6392188385343897,3.044522437723423,0.05415944540727903,0.8665511265164645,6.825460036255307
1.0,1.5173226235262947,0.38662202030668447,3.044522437723423,0.0563570784490532,0.9017132551848512,7.213768308118642
1.0,1.5953389880545987,0.9427379018890033,3.044522437723423,0.05328218243819267,0.8525149190110827,6.856461984594587
1.0,1.8115620965242347,-0.37921273696409863,3.044522437723423,0.044365572315882874,0.8873114463176575,6.680854678790215
1.0,2.064327903869788,-0.06560575709799385,3.044522437723423,0.047619047619047616,0.9523809523809523,6.9411900550683745
1.0,2.081938421878423,-0.23939997383373254,3.044522437723423,0.046125461254612546,0.922509225092251,6.6039438246004725
1.0,2.1400661634962708,-0.37323996081342753,3.044522437723423,0.04488330341113106,0.8976660682226212,6.461468176353717
1.0,2.1435893615035875,-0.05160913373323024,3.044522437723423,0.04240882103477523,0.8481764206955047,5.393627546352362
1.0,2.064327903869788,0.024302292522964817,3.044522437723423,0.04284490145672665,0.856898029134533,5.3706380281276624
1.0,1.851599469584072,-0.30938249943111995,3.044522437723423,0.04280821917808219,0.8561643835616438,6.182084906716632
1.0,1.534714366238164,-1.6820086052689356,3.044522437723423,0.0413564929693962,0.8271298593879239,6.8308742346461795
1.0,1.5953389880545987,-1.3727860110950982,3.044522437723423,0.04299226139294927,0.8598452278589854,7.495541943884256
1.0,1.6213664832993742,-1.067986095126349,3.044522437723423,0.04194630872483222,0.8389261744966443,7.01211529430638
1.0,1.3862943611198906,-1.57310598318671,3.044522437723423,0.04638218923933209,0.9276437847866419,8.63141433550626
1.0,1.5830939370944985,-0.9023878267051636,3.044522437723423,0.05122950819672131,1.0245901639344261,8.735525185733225
1.0,1.6094379124341003,-0.07289332552032483,3.044522437723423,0.05537098560354374,1.1074197120708749,8.965079015408355
1.0,1.5665304114228238,-1.0532565869473125,3.044522437723423,0.040290088638195005,0.8058017727639001,5.820082930352362
1.0,1.506297153514587,-1.5779392453747294,3.044522437723423,0.037009622501850484,0.7401924500370096,5.4510384535657
1.0,1.6174060820832772,0.7598708126028534,3.044522437723423,0.05107252298263534,1.0214504596527068,5.723585101952381
1.0,1.801709800081223,0.5062150112083075,3.044522437723423,0.04878048780487805,0.975609756097561,6.297109319933935
1.0,1.8656293177945105,0.688134638736401,3.044522437723423,0.05060728744939271,1.0121457489878543,5.560681631015528
1.0,1.7316555451583497,-1.6581030844153815,3.044522437723423,0.044964028776978415,0.8992805755395683,7.732369222284388
1.0,1.8341801851120072,0.4081282255276481,3.044522437723423,0.059665871121718374,1.1933174224343674,8.585225601808064
1.0,1.8421356765531218,0.588897159186146,3.044522437723423,0.05324813631522897,1.0649627263045793,6.298949246855942
1.0,1.7613002617433464,0.25386672395705046,3.044522437723423,0.05186721991701245,1.037344398340249,7.069023426578259
1.0,1.7934247485471162,0.4014570867106256,3.044522437723423,0.0536480686695279,1.0729613733905579,7.351799869057777
1.0,1.6752256529721035,-2.885981409594872,3.044522437723423,0.04325259515570934,0.8650519031141869,7.330405211844402
1.0,1.6486586255873816,-2.7150748160391744,3.044522437723423,0.04409171075837742,0.8818342151675485,7.603897968521881
1.0,1.8229350866965048,-0.6281087843807232,3.044522437723423,0.042662116040955635,0.8532423208191127,6.261491684321042
1.0,1.8562979903656263,-0.5293290953305504,3.044522437723423,0.041981528127623846,0.8396305625524769,6.309918278226516
1.0,1.8293763327993617,-0.2781278596469693,3.044522437723423,0.040032025620496396,0.800640512409928,4.736198448394496
1.0,1.8594181177018698,-0.18922533311074907,3.044522437723423,0.03894080996884735,0.778816199376947,4.382026634673881
1.0,1.8809906029559975,-0.5711065546509208,3.044522437723423,0.04748338081671415,0.949667616334283,7.652070746116482
1.0,1.9035989509835904,-0.49462424442798264,3.044522437723423,0.04784688995215311,0.9569377990430622,7.920446505142607
1.0,1.8562979903656263,-0.6616485135005743,3.044522437723423,0.04681647940074907,0.9363295880149812,7.661997558901893
1.0,1.843719208158766,-0.688557728226138,3.044522437723423,0.04638218923933209,0.9276437847866419,7.392647520721623
1.0,1.843719208158766,-0.5700449834259619,3.044522437723423,0.04604051565377532,0.9208103130755064,7.259819610363186
1.0,1.8325814637483102,-0.5918549290780729,3.044522437723423,0.045167118337850046,0.9033423667570009,7.090076835776092
1.0,1.8213182714695995,-0.5659860349432663,3.044522437723423,0.044722719141323794,0.8944543828264758,6.985641817639208
1.0,1.803358605071407,-0.5516476182862456,3.044522437723423,0.043859649122807015,0.8771929824561403,6.709304340258298
1.0,1.7783364488959144,-0.46251176348744,3.044522437723423,0.03717472118959108,0.7434944237918215,4.812184355372417
1.0,1.7544036826842861,-0.7776163371863952,3.044522437723423,0.03790750568612585,0.7581501137225171,5.198497031265826
1.0,2.0906287310704004,-0.23559575925344942,3.044522437723423,0.044762757385854966,0.8952551477170994,6.021023349349527
1.0,2.1090003439213802,-0.36068296533627114,3.044522437723423,0.04448398576512456,0.8896797153024911,6.553933404025811
1.0,1.4422019930581866,-0.38639804539093864,3.044522437723423,0.050352467270896276,1.0070493454179255,8.653819788948063
1.0,1.5810384379124025,0.20782684720231637,3.044522437723423,0.05428881650380022,1.0857763300760044,8.713582005421628
1.0,1.6505798557652755,0.2468600779315258,3.044522437723423,0.053022269353128315,1.0604453870625663,8.24380842366528
1.0,1.6054298910365616,0.2151113796169455,3.044522437723423,0.0536480686695279,1.0729613733905579,8.439663988907
1.0,1.6193882432872684,0.14669437915080344,3.044522437723423,0.05241090146750524,1.0482180293501049,8.335431477880796
1.0,1.410986973710262,0.1097508639591191,3.044522437723423,0.0471253534401508,0.942507068803016,6.8658910748834385
1.0,1.472472057360943,-0.038325114321667894,3.044522437723423,0.04906771344455348,0.9813542688910697,7.510977752014095
1.0,1.501852701754163,0.0,3.044522437723423,0.05122950819672131,1.0245901639344261,7.845807502637805
1.0,1.5195132049061133,-0.13353139262452263,3.044522437723423,0.04194630872483222,0.8389261744966443,5.5053315359323625
1.0,1.5851452198650557,-0.11328068645896629,3.044522437723423,0.044722719141323794,0.8944543828264758,6.375024819828097
1.0,1.3887912413184778,-0.5698681643997741,3.044522437723423,0.04363001745200698,0.8726003490401396,6.934397209928558
1.0,1.4883995840570443,-0.18632957819149348,3.044522437723423,0.04830917874396135,0.966183574879227,7.497207223203318
1.0,1.5432981099295553,-0.2984060358147566,3.044522437723423,0.049850448654037885,0.9970089730807578,8.314097335405807
1.0,1.6034198401085373,0.24373018492259815,3.044522437723423,0.043591979075850044,0.8718395815170009,5.877735781779639
1.0,2.155244505095337,-0.7176448121603456,3.044522437723423,0.040983606557377046,0.819672131147541,5.676753802268282
1.0,1.673351238177753,-0.3455937110707741,3.044522437723423,0.042662116040955635,0.8532423208191127,6.4967749901858625
1.0,1.8825138324965192,0.16466662155523393,3.044522437723423,0.04945598417408507,0.9891196834817013,7.003065458786462
1.0,1.9459101490553132,0.15357908792830058,3.044522437723423,0.05319148936170213,1.0638297872340425,7.8628820346414905
1.0,1.8825138324965192,0.15614868248993138,3.044522437723423,0.05219206680584551,1.0438413361169103,7.621195162809845
1.0,1.8325814637483102,-0.0015011261262670914,3.044522437723423,0.05428881650380022,1.0857763300760044,8.622633703874234
1.0,1.7387102481382397,-0.6045870035804651,3.044522437723423,0.048216007714561235,0.9643201542912246,7.865955413933502
1.0,1.7509374747078,-0.5561717255328675,3.044522437723423,0.047664442326024785,0.9532888465204957,7.855932199718614
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04440497335701599,0.8880994671403197,6.974478911025045
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.043668122270742356,0.8733624454148472,6.405228458030842
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.042625745950554135,0.8525149190110827,6.163314804034641
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.0425531914893617,0.851063829787234,6.51471269087253
1.0,1.9600947840472698,-1.5606477482646683,3.044522437723423,0.04212299915754002,0.8424599831508003,6.675823221634848
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04382120946538125,0.8764241893076249,6.522092798170152
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04212299915754002,0.8424599831508003,5.978885764901122
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04084967320261438,0.8169934640522876,5.53338948872752
1.0,2.018895041811802,-0.941608539858445,3.044522437723423,0.04022526146419952,0.8045052292839904,4.867534450455582
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.040032025620496396,0.800640512409928,4.430816798843313
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04512635379061372,0.9025270758122743,7.199678345691172
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04180602006688963,0.8361204013377926,5.43372200355424
1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04038772213247173,0.8077544426494345,4.6913478822291435
1.0,0.8109302162163288,-3.1122660898099426,-0.2876820724517809,0.03759398496240601,0.7518796992481203,7.3727463664043285
1.0,0.8796267475025636,-3.1122660898099426,-0.2876820724517809,0.03563791874554526,0.7127583749109052,6.373319789577012
1.0,0.8628899551470398,-3.0576076772720784,-0.2876820724517809,0.03556187766714083,0.7112375533428165,6.3473892096560105
1.0,0.8458682675776092,-3.1122660898099426,-0.2876820724517809,0.03496503496503497,0.6993006993006993,5.855071922202427
1.0,0.8109302162163288,-2.995732273553991,-0.2876820724517809,0.033852403520649964,0.6770480704129993,5.375278407684165
1.0,0.8064758658669485,-3.0576076772720784,-0.2876820724517809,0.032722513089005235,0.6544502617801047,4.7535901911063645
1.0,0.8020015854720274,-3.2188758248682006,-0.2876820724517809,0.031545741324921134,0.6309148264984227,4.060443010546419
1.0,0.8153648132841944,-3.146555163288575,-0.2876820724517809,0.030543677458766034,0.6108735491753207,3.58351893845611
1.0,0.8020015854720274,-3.2941383093687477,-0.2876820724517809,0.03026634382566586,0.6053268765133172,3.295836866004329
1.0,0.7747271675523681,-3.123565645063876,-0.2876820724517809,0.032552083333333336,0.6510416666666666,4.941642422609304
1.0,0.7514160886839212,-3.0261914810386994,-0.2876820724517809,0.030175015087507542,0.6035003017501509,4.02535169073515
1.0,0.8544153281560676,-3.0576076772720784,-0.2876820724517809,0.03526093088857546,0.7052186177715092,6.419994928147142
1.0,0.7747271675523681,-3.079113882493042,-0.2876820724517809,0.031113876789047916,0.6222775357809583,4.430816798843313
1.0,0.7608058290337602,-3.101092789211817,-0.2876820724517809,0.03158559696778269,0.6317119393556538,4.499809670330265
1.0,0.7371640659767196,-3.0576076772720784,-0.2876820724517809,0.031017369727047148,0.6203473945409429,4.382026634673881
1.0,0.8153648132841944,-3.0470255679415414,-0.2876820724517809,0.034482758620689655,0.6896551724137931,6.133398042996649
1.0,0.7975071958841882,-3.036554268074246,-0.2876820724517809,0.03342245989304813,0.6684491978609626,5.488937726156687
1.0,0.8415671856782185,-3.0261914810386994,-0.2876820724517809,0.036205648081100654,0.724112961622013,6.927557906278317
1.0,0.8109302162163288,-2.995732273553991,-0.25154302583590776,0.03219575016097875,0.6439150032195751,5.62040086571715
1.0,0.8241754429663494,-3.079113882493042,-0.27220250160339454,0.03553660270078181,0.7107320540156361,6.673297967767654
1.0,0.85015092936961,-2.995732273553991,-0.28914981572681564,0.03604902667627974,0.7209805335255948,7.087573705557973
1.0,0.8153648132841944,-3.0449225177447627,-0.2843542823591063,0.034106412005457026,0.6821282401091405,6.082218910376446
1.0,0.7275486072772777,-2.9759296462578115,-0.2781278596469693,0.0350385423966363,0.700770847932726,6.484635235635252
1.0,0.7275486072772777,-2.985781942700823,-0.2974630843068863,0.032362459546925564,0.6472491909385113,5.568344503761097
1.0,0.7561219797213337,-3.151217176394386,-0.2941026402547037,0.030395136778115502,0.60790273556231,4.51085950651685
1.0,0.7608058290337602,-3.036554268074246,-0.26984215432345,0.030902348578491966,0.6180469715698393,4.564348191467836
1.0,0.8329091229351039,-3.146555163288575,-0.3133418192323586,0.035868005738880916,0.7173601147776184,7.288244401020124
1.0,0.9042181506398859,-3.0878475624617967,-0.2669648308630592,0.0353356890459364,0.7067137809187279,6.672032945461067
1.0,3.258096538021482,-0.5709295478356962,3.0392705755684744,0.06693440428380187,1.3386880856760375,7.715569534520208
1.0,3.2188758248682006,-0.5709295478356962,3.0392705755684744,0.062034739454094295,1.2406947890818858,7.3277805384216315
1.0,3.139832617527748,-0.5709295478356962,3.0392705755684744,0.0572737686139748,1.145475372279496,7.559038255443384
1.0,3.122364924487357,-0.5709295478356962,3.0392705755684744,0.054945054945054944,1.098901098901099,7.665753431861699
1.0,2.89591193827178,-0.5709295478356962,3.0392705755684744,0.053022269353128315,1.0604453870625663,7.730174795246222
1.0,3.0106208860477417,-0.5709295478356962,3.0392705755684744,0.050200803212851405,1.0040160642570282,7.126890808898808
1.0,3.044522437723423,-0.5709295478356962,3.0392705755684744,0.04812319538017324,0.9624639076034649,6.716594773520978
1.0,2.9391619220655967,-0.5709295478356962,3.0392705755684744,0.047664442326024785,0.9532888465204957,6.732210706467206
1.0,3.0007198150650303,-0.5709295478356962,3.0392705755684744,0.04743833017077799,0.9487666034155597,6.669498089857879
1.0,2.91235066461494,-0.5709295478356962,3.0392705755684744,0.04621072088724584,0.9242144177449169,6.338594078203183
1.0,2.975529566236472,-0.5709295478356962,3.0392705755684744,0.045998160073597055,0.9199632014719411,6.267200548541362
1.0,3.4307561839036995,-0.5709295478356962,3.0392705755684744,0.044762757385854966,0.8952551477170994,5.583496308781699
1.0,3.0106208860477417,-0.5709295478356962,3.0392705755684744,0.044722719141323794,0.8944543828264758,5.846438775057725
1.0,3.044522437723423,-0.5709295478356962,3.0392705755684744,0.04351610095735422,0.8703220191470844,5.564520407322694
1.0,3.054001181677967,-0.5709295478356962,3.0392705755684744,0.04299226139294927,0.8598452278589854,5.3612921657094255
1.0,3.0349529867072724,-0.5709295478356962,3.0392705755684744,0.04248088360237893,0.8496176720475785,5.10594547390058
1.0,3.295836866004329,0.11600367575630613,3.033509637888021,0.0687757909215956,1.375515818431912,6.695798917058491
1.0,3.3568971227655755,0.11600367575630613,3.033509637888021,0.0646830530401035,1.2936610608020698,6.320768294250582
1.0,3.292126286607793,0.11600367575630613,3.033509637888021,0.061124694376528114,1.2224938875305624,6.78105762593618
1.0,3.1484533605716547,0.11600367575630613,3.033509637888021,0.06082725060827251,1.2165450121654502,6.690842277418564
1.0,3.254242968705492,0.11600367575630613,3.033509637888021,0.05847953216374269,1.1695906432748537,6.774223886357614
1.0,3.1135153092103742,0.11600367575630613,3.033509637888021,0.05753739930955121,1.1507479861910241,6.946975992135418
1.0,3.152736022363656,0.11600367575630613,3.033509637888021,0.05512679162072767,1.1025358324145536,6.985641817639208
1.0,3.044522437723423,0.11600367575630613,3.033509637888021,0.05307855626326964,1.0615711252653928,7.017506142941256
1.0,2.995732273553991,0.11600367575630613,3.033509637888021,0.05246589716684155,1.0493179433368311,7.039660349862076
1.0,2.9856819377004897,0.11600367575630613,3.033509637888021,0.0522466039707419,1.044932079414838,6.96979066990159
1.0,3.0204248861443626,0.11600367575630613,3.033509637888021,0.05122950819672131,1.0245901639344261,6.684611727667927
1.0,3.131136910560194,0.11600367575630613,3.033509637888021,0.05112474437627812,1.0224948875255624,6.815639990074331
1.0,3.091042453358316,0.11600367575630613,3.033509637888021,0.05065856129685917,1.0131712259371835,6.54965074223381
1.0,3.0819099697950434,0.11600367575630613,3.033509637888021,0.050454086781029264,1.0090817356205852,6.4692503167957724
1.0,3.0155349008501706,0.11600367575630613,3.033509637888021,0.05040322580645161,1.0080645161290323,6.6052979209482015
1.0,3.109060958860994,0.11600367575630613,3.033509637888021,0.0496031746031746,0.9920634920634921,6.345636360828596
1.0,3.104586678466073,0.11600367575630613,3.033509637888021,0.04926108374384237,0.9852216748768473,6.230481447578482
1.0,3.095577608523707,0.11600367575630613,3.033509637888021,0.04826254826254826,0.9652509652509652,6.068425588244111
1.0,2.9652730660692823,0.11600367575630613,3.033509637888021,0.045998160073597055,0.9199632014719411,5.998936561946683
1.0,3.0349529867072724,0.11600367575630613,3.033509637888021,0.045372050816696916,0.9074410163339383,5.5909869805108565
1.0,3.1484533605716547,0.11600367575630613,3.033509637888021,0.045167118337850046,0.9033423667570009,5.697093486505405
1.0,3.1354942159291497,0.11600367575630613,3.033509637888021,0.04508566275924256,0.9017132551848512,5.627621113690637
1.0,3.517497837358316,0.11600367575630613,3.033509637888021,0.044722719141323794,0.8944543828264758,5.209486152841421
1.0,3.1780538303479458,0.11600367575630613,3.033509637888021,0.04452359750667854,0.8904719501335708,5.568344503761097
1.0,2.928523523860541,0.11600367575630613,3.033509637888021,0.044444444444444446,0.8888888888888888,5.236441962829949
1.0,3.0252910757955354,0.11600367575630613,3.033509637888021,0.04405286343612335,0.8810572687224669,5.181783550292085
1.0,2.8172035149987327,-2.3025850929940455,1.279822116609374,0.04065040650406504,0.8130081300813008,6.061456918928017
1.0,2.776954179749421,-2.3025850929940455,1.279822116609374,0.041084634346754315,0.8216926869350862,6.230481447578482
1.0,2.758109400974947,-2.3025850929940455,1.279822116609374,0.04180602006688963,0.8361204013377926,6.55250788703459
1.0,2.733067964077498,-2.3025850929940455,1.279822116609374,0.04215851602023609,0.8431703204047217,6.71174039505618
1.0,2.7206373166076814,-2.3025850929940455,1.279822116609374,0.04317789291882556,0.8635578583765112,7.074116816197362
1.0,2.7421295147550726,-2.9669504721285387,0.647626665258136,0.037821482602118005,0.75642965204236,5.680172609017068
1.0,2.7285062096695922,-2.9669504721285387,0.647626665258136,0.0397456279809221,0.794912559618442,6.525029657843462
1.0,2.71336936257981,-2.9669504721285387,0.647626665258136,0.039936102236421724,0.7987220447284346,6.569481420414296
1.0,2.7788192719904172,-2.3025850929940455,1.315066851831523,0.04101722723543889,0.8203445447087777,6.184148890937483
1.0,2.7806808921371173,-2.3025850929940455,1.315066851831523,0.04128819157720892,0.8257638315441783,6.280395838960195
1.0,2.768204123921957,-2.3025850929940455,1.315066851831523,0.04240882103477523,0.8481764206955047,6.741700694652055
1.0,2.7625383863862796,-2.5902671654458267,1.024606875357614,0.04091653027823241,0.8183306055646481,6.437751649736401
1.0,2.7376090033437546,-2.5902671654458267,1.024606875357614,0.04095004095004095,0.819000819000819,6.529418838262226
1.0,2.7067159780890733,-2.5902671654458267,1.024606875357614,0.04194630872483222,0.8389261744966443,6.962243464266207
1.0,2.740840023925201,-2.3025850929940455,1.308332819650179,0.035161744022503515,0.7032348804500703,3.4011973816621555
1.0,2.8075938314384716,-2.3025850929940455,1.308332819650179,0.0390625,0.78125,5.272999558563747
1.0,1.8779371654691073,-3.001750345879554,0.0,0.02818807080843387,0.7892659826361483,7.550661243105336
1.0,1.4906543764441336,-3.4673371841667002,0.0,0.030472940029254023,0.8532423208191127,8.428799040653642
1.0,1.5260563034950492,-3.423442990609475,0.0,0.030525030525030524,0.8547008547008547,8.52158353971753
1.0,1.9125010869241836,-3.009831197933493,0.0,0.026792412388811488,0.7501875468867217,6.821107472256465
1.0,1.8656293177945105,-1.6971768267421072,1.3862943611198906,0.02691355366562601,0.7535795026375283,5.886104031450156
1.0,1.4327007339340465,-2.279845606024556,1.3862943611198906,0.02635740643120717,0.7380073800738007,5.356586274672012
1.0,0.7178397931503168,-2.114447150878651,1.3862943611198906,0.03018959062915107,0.8453085376162299,8.357962965845681
1.0,0.7227059828014898,-2.385966701933097,1.3862943611198906,0.030814741772463947,0.8628127696289906,8.261009786023827
1.0,0.7561219797213337,-1.7282214484240672,1.3862943611198906,0.03024071610015725,0.8467400508044031,8.619027497297505
1.0,0.6626879730752367,-2.14729220858801,1.3862943611198906,0.028210336267208307,0.7898894154818326,7.022868086082641
1.0,0.6471032420585384,-2.397995277798704,1.3862943611198906,0.029467232437529467,0.8250825082508251,7.727535110475448
1.0,0.6043159668533296,-1.9071703207393829,1.3862943611198906,0.028640164967350213,0.8019246190858059,7.630461261783627
1.0,0.636576829071551,-1.8438952236485835,1.3862943611198906,0.027793218454697052,0.7782101167315175,7.234177179749849
1.0,0.5364933705145685,-1.854699269001929,1.3862943611198906,0.026396367859782496,0.7390983000739099,6.56244409369372
1.0,0.7323678937132266,-2.047942874620465,1.3862943611198906,0.030656039239730228,0.8583690987124464,8.422442854870427
1.0,0.7080357930536959,-1.8508727337205617,1.3862943611198906,0.030343488287413522,0.8496176720475785,8.471777327885755
1.0,0.6729444732424258,-2.1498640059763816,1.3862943611198906,0.029322073657049027,0.8210180623973727,7.884952945759814
1.0,0.62057648772511,-2.076246650783317,1.3862943611198906,0.029012417314610652,0.8123476848090982,7.667158255319148
