Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCC,968,±0.7,29.4,±1,0.8,8,91.2,0.5,Ar,4770,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,950,±0.7,21.4,±1,0.8,8,91.2,0.5,Ar,6790,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1273,±0.7,23.6,±1,0.8,8,91.2,0.5,Ar,260,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1254,±0.7,24.4,±1,0.8,8,91.2,0.5,Ar,340,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1247,±0.7,26.8,±1,0.8,8,91.2,0.5,Ar,350,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1206,±0.7,27,±1,0.8,8,91.2,0.5,Ar,600,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1180,±0.7,24.2,±1,0.8,8,91.2,0.5,Ar,900,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1154,±0.7,24.4,±1,0.8,8,91.2,0.5,Ar,1240,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1137,±0.7,26.4,±1,0.8,8,91.2,0.5,Ar,1420,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114,±0.7,24.3,±1,0.8,8,91.2,0.5,Ar,2100,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1101,±0.7,30.7,±1,0.8,8,91.2,0.5,Ar,1840,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1088,±0.7,29.1,±1,0.8,8,91.2,0.5,Ar,2100,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1086,±0.7,25.8,±1,0.8,8,91.2,0.5,Ar,2950,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1077,±0.7,22.8,±1,0.8,8,91.2,0.5,Ar,3300,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1077,±0.7,27.4,±1,0.8,8,91.2,0.5,Ar,3170,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1060,±0.7,28.1,±1,0.8,8,91.2,0.5,Ar,3700,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1049,±0.7,30.7,±1,0.8,8,91.2,0.5,Ar,3360,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1042,±0.7,31.1,±1,0.8,8,91.2,0.5,Ar,3530,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1009,±0.7,30.9,±1,0.8,8,91.2,0.5,Ar,8490,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,988,±0.7,29.2,±1,0.8,8,91.2,0.5,Ar,9280,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1244,±0.7,66.8,±1,0.8,8,91.2,0.5,Ar,170,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1219,±0.7,59.8,±1,0.8,8,91.2,0.5,Ar,260,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1145,±0.7,64,±1,0.8,8,91.2,0.5,Ar,530,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1093,±0.7,55.4,±1,0.8,8,91.2,0.5,Ar,1000,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1071,±0.7,62.2,±1,0.8,8,91.2,0.5,Ar,1190,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1026,±0.7,57.7,±1,0.8,8,91.2,0.5,Ar,2070,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1022,±0.7,61.2,±1,0.8,8,91.2,0.5,Ar,1950,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,996,±0.7,54.7,±1,0.8,8,91.2,0.5,Ar,2710,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,983,±0.7,56,±1,0.8,8,91.2,0.5,Ar,3140,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,980,±0.7,54.6,±1,0.8,8,91.2,0.5,Ar,3260,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1247,±0.7,59.5,±1,0.8,8,91.2,0.5,Ar,200,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1202,±0.7,55.9,±1,0.8,8,91.2,0.5,Ar,340,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1178,±0.7,63.4,±1,0.8,8,91.2,0.5,Ar,390,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1129,±0.7,67.4,±1,0.8,8,91.2,0.5,Ar,650,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114,±0.7,60.4,±1,0.8,8,91.2,0.5,Ar,820,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1100,±0.7,63.9,±1,0.8,8,91.2,0.5,Ar,910,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1071,±0.7,65,±1,0.8,8,91.2,0.5,Ar,1370,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1061,±0.7,63.8,±1,0.8,8,91.2,0.5,Ar,1600,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1043,±0.7,67.8,±1,0.8,8,91.2,0.5,Ar,2010,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1035,±0.7,54.1,±1,0.8,8,91.2,0.5,Ar,2610,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1022,±0.7,59.4,±1,0.8,8,91.2,0.5,Ar,2940,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1008,±0.7,53.7,±1,0.8,8,91.2,0.5,Ar,3890,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,994,±0.7,54,±1,0.8,8,91.2,0.5,Ar,4750,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1195,±1,49.8,±1,0.888,4,95.112,1,Ar,1454,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1226,±1,47.4,±1,0.888,4,95.112,1,Ar,1044,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1371,±1,46.4,±1,0.888,4,95.112,1,Ar,251,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1242,±1,43.9,±1,0.888,4,95.112,1,Ar,930,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1175,±1,51.2,±1,0.888,4,95.112,1,Ar,1877,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1327,±1,46.4,±1,0.888,4,95.112,1,Ar,372,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1428,±1,45.6,±1,0.888,4,95.112,1,Ar,134,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1318,±1,47.1,±1,0.888,4,95.112,1,Ar,394,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1302,±1,47.5,±1,0.888,4,95.112,1,Ar,456,Species,OH,±3,306.7,5,Stanford,propene_oxidation
CCC,1223,±1,46.2,±1,1.78,4,94.22,2,Ar,1044,Species,OH,±3,306.7,5,Stanford,propene_oxidation
