Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.2077,-0.6809,-0.4647,0.1001,3.6354,10.3554,0.6291575405388316,0.6612649990935511
-1.2895,-0.5987,-0.4204,0.0702,2.1255,9.3374,0.6054794983760434,0.3468696962400249
-1.1973,-0.5961,-0.4477,0.147,2.9844,8.9178,0.5764813215629939,0.5501267931311595
-1.2881,-0.6578,-0.4256,0.1157,1.901,9.3391,0.5974601998076348,-0.1068312093355106
-1.5097,-0.6486,-0.4245,0.0871,2.1147,9.6651,0.6197561775233804,0.260869873412912
-1.4406,-0.612,-0.4318,0.1173,2.6041,9.3576,0.6030262534190762,0.3987394380700233
-1.4437,-0.6226,-0.501,0.1881,3.2377,9.12,0.5961458319602042,0.4641870050589005
-1.136,-0.5835,-0.4482,0.1644,2.9701,8.7419,0.5831069008601522,0.1039055369488362
-1.2843,-0.6264,-0.4981,0.2098,3.0915,8.8779,0.6053248820252989,0.14084296162003984
-1.222,-0.6193,-0.4425,0.1419,2.1527,9.0679,0.5923618563357026,0.471960673960271
-1.2437,-0.6299,-0.4201,0.1246,2.6865,9.1283,0.6012929473151565,-0.13693459191962432
-1.0482,-0.6037,-0.4259,0.1238,2.3015,8.8878,0.5949870257229164,-0.4931917306430926
-1.5699,-0.6407,-0.45,0.124,2.66,9.5318,0.5984994739878486,0.5039420326172481
-1.3213,-0.5762,-0.4705,0.1366,2.8546,9.0471,0.5963154306272698,0.4154341468595236
-1.6919,-0.648,-0.4754,0.1364,2.8601,9.6605,0.6094644133242171,0.4309069729419692
-1.7006,-0.6441,-0.4832,0.1206,3.0299,9.6852,0.6281127781497728,0.2514891603722481
-1.4814,-0.622,-0.4436,0.1197,2.154,9.451,0.6083279382200228,0.3788830043211156
-1.3966,-0.613,-0.4632,0.1244,2.9957,9.261000000000001,0.6092522967179883,0.3453616718348871
-1.5929,-0.6425,-0.4415,0.1133,2.7609,9.6088,0.6116178870638518,0.3980587392420936
-1.5222,-0.6257,-0.4714,0.1366,3.2219,9.3429,0.6093901213465607,0.3915656699766245
-1.1396,-0.6252,-0.4296,0.1377,2.0942,9.011,0.5878879094765088,0.5569930036336429
-1.3847,-0.6221,-0.4326,0.11599999999999999,2.1727,9.3319,0.6023686233626375,0.4954553549354688
-1.2351,-0.6106,-0.4366,0.0884,2.2392,9.2059,0.5847339887849771,0.2446419477309627
-1.6545,-0.6205,-0.4952,0.1351,3.3579,9.4777,0.5969522194366536,0.6405672097110381
-1.5339,-0.6126,-0.4755,0.1592,2.6861,9.3408,0.6182420235693441,0.3266535662533634
-1.7971,-0.6544,-0.4857,0.1396,3.3197,9.7313,0.6065455515581109,0.5771145911637974
-2.1983,-0.6681,-0.4264,0.0546,3.2122,10.5387,0.6713627764062654,0.3335231362062685
-1.4308,-0.6227,-0.4503,0.1237,2.2617,9.3787,0.6039787702075612,0.4674504364266522
-1.6076,-0.6187,-0.5157,0.1882,3.5321,9.231,0.6004679473919585,-0.08546941848455393
-1.2407,-0.6255,-0.4013,0.0789,1.6729,9.3564,0.6015534566856042,0.37379326576991134
-1.7183,-0.6375,-0.4551,0.0971,2.4069,9.8087,0.6143664111894942,0.44886352524163664
-1.185,-0.6107,-0.4186,0.1186,2.4991,9.0876,0.6007487282996913,-0.4202382158710956
-1.5502,-0.6388,-0.4427,0.1205,2.5227,9.5526,0.6072268438044957,0.4568555094343353
-1.1524,-0.614,-0.4944,0.1442,2.6254,8.9081,0.5913182854172578,-0.5497938973199652
-1.4521,-0.6293,-0.4854,0.168,2.5292,9.2199,0.6002360894704828,0.3756828136032484
-1.5016,-0.6466,-0.3919,0.08900000000000001,2.416,9.6296,0.6183676329467982,0.1641048823680633
-1.4996,-0.6253,-0.4403,0.1212,2.4772,9.4833,0.6068959763973053,0.2867407518226456
-1.1992,-0.6095,-0.4293,0.1049,2.0082,9.1558,0.5958986091827256,0.26979769419255617
-1.6868,-0.6403,-0.4191,0.0853,2.9593,9.7966,0.6129697319369318,0.5493472156407986
-1.7633,-0.6472,-0.4707,0.1001,2.8823,9.8198,0.6024457288226077,0.5881380369527728
-1.1296,-0.5979,-0.4601,0.1745,2.2381,8.8234,0.5868772622220177,0.432195316876518
-1.1213,-0.6108,-0.4118,0.0915,2.3311,9.0806,0.5956519956565178,0.21476136562155976
-1.1816,-0.6409999999999999,-0.4491,0.1593,2.2389,9.0302,0.5899180692248782,0.14083192507757147
-1.4689,-0.6405,-0.4873,0.1785,2.7923,9.2184,0.6079595592584761,-0.12343255542218755
-1.5436,-0.6266,-0.4946,0.1673,2.874,9.3144,0.6044441663809437,0.42768038392248575
-1.2579,-0.6579999999999999,-0.4605,0.1413,1.8405,9.2041,0.5999437068195099,0.12191049016077128
-1.6959,-0.6309,-0.4774,0.1139,3.0642,9.6648,0.6116573617937837,0.6548012295025916
-1.2329,-0.6126,-0.4141,0.1056,2.0655,9.2104,0.6010805565341348,0.5967557604372342
-1.4434,-0.6693,-0.4531,0.1396,2.1984,9.43,0.6088149974542554,0.5209764188232735
-1.3685,-0.654,-0.4483,0.1239,2.4154,9.342,0.5979346282273529,0.6495399524283969
-1.2743,-0.6343,-0.4455,0.13699999999999998,2.4839,9.178,0.5988894510918712,0.6031858677325771
-1.4728,-0.6302,-0.423,0.0926,1.9958,9.5744,0.6094343356878128,0.6965008497686593
-1.6787,-0.6588,-0.4784,0.1264,2.5845,9.7105,0.6220007404497607,0.5406020222783252
-1.6411,-0.647,-0.4849,0.1517,2.7876,9.5299,0.6242405353511464,0.2992676521497345
-1.4049,-0.5974,-0.5182,0.2059,3.5081,8.885,0.601537395543571,0.17486769033296634
-1.3693,-0.6231,-0.4714,0.1522,3.0543,9.1441,0.6016040325196992,-0.38458690292721065
-1.3995,-0.6414,-0.4766,0.1354,2.8972,9.2827,0.6046664076742518,0.5035739587052885
-1.4709,-0.6593,-0.4574,0.1476,2.4487,9.4298,0.6066470574896162,-0.6701435417562489
-1.5947,-0.6564,-0.4243,0.0976,2.4849,9.715,0.619888169045455,0.5802760516703783
-1.6654,-0.6343,-0.5025,0.1612,3.3989,9.4411,0.6220093497285561,-0.7667070393677387
-1.1009,-0.5903,-0.3718,0.0677,2.2759,9.1122,0.576035592409605,0.375299074633198
-1.3352,-0.616,-0.4815,0.1667,2.6979,9.0436,0.6009809424167457,0.3726767209830635
-1.4921,-0.6311,-0.4466,0.0993,3.0747,9.4524,0.6060130314315197,0.14140197303773014
-1.5046,-0.6426,-0.4796,0.1843,2.8604,9.2742,0.6116978457501595,-0.2921976440741432
-1.2733,-0.615,-0.3942,0.08,2.1929,9.3458,0.611941898479803,0.4576592830345355
-1.4527,-0.6332,-0.4369,0.1223,2.4591,9.4454,0.6036939625440783,0.6125636203734709
-1.306,-0.6262,-0.4763,0.1898,2.7565,8.9832,0.5943915880530823,0.2980370357097953
-1.3269,-0.6382,-0.4642,0.1526,1.9506,9.2325,0.6163295077688643,-0.18186897167721328
-1.1458,-0.6251,-0.4563,0.1322,1.5487,9.0546,0.5861739918794151,0.39419843422280254
-1.0978,-0.5726,-0.4221,0.0898,2.2543,8.9984,0.5656374257665301,0.5462513314182149
-1.6013,-0.6226,-0.491,0.1503,3.4538,9.3907,0.6025421079398274,0.319988133566554
-1.5711,-0.6484,-0.5158,0.1724,3.1756,9.3279,0.6044582814574746,0.2751248768540374
-1.1996,-0.6008,-0.3892,0.0878,2.4038,9.1883,0.5953596682137341,0.3245908555881446
-1.6235,-0.6505,-0.4612,0.1338,2.8445,9.5862,0.6251221822691604,0.4083725342655803
-1.7912,-0.6181,-0.4501,0.098,3.6101,9.7831,0.6094940492980548,0.3060048339717593
-1.0189,-0.5904,-0.4125,0.1181,2.1858,8.8592,0.5815478657219402,0.3808479723472504
-1.3431,-0.6306,-0.4724,0.1718,2.6421,9.086,0.5846833994714379,0.6518573497036666
-1.2477,-0.6391,-0.4312,0.1327,2.0683,9.2165,0.6044169217630071,0.2876694078560037
-1.6706,-0.6786,-0.4594,0.1251,2.3884,9.7732,0.6150973145695071,0.378906185274978
-1.4685,-0.5983,-0.4057,0.0751,2.4927,9.5293,0.6300053403073202,0.05326127181538376
-1.2347,-0.6251,-0.4458,0.1391,2.5873,9.0894,0.5854947411324993,0.4476755465449273
-1.4423,-0.6406,-0.5162,0.2046,3.052,9.0901,0.616845383413416,-0.2654640557945047
-1.3034,-0.6241,-0.4416,0.114,2.5462,9.2385,0.5958994988914411,0.2736959457774449
-1.8945,-0.6387,-0.5433,0.2202,3.7781,9.5015,0.6257199384861356,0.117349385011158
-1.3504,-0.6171,-0.4467,0.1246,2.26,9.2745,0.6132804085936097,-0.28109057339067434
-1.6903,-0.6653,-0.4589,0.1333,2.7819,9.6923,0.6184720252125973,0.6515240296395526
-1.6256,-0.6553,-0.4508,0.1078,2.6652,9.6885,0.6273288181775529,0.10798058071217387
-1.2705,-0.6272,-0.4309,0.1233,2.739,9.164,0.5936996834036055,0.30232667706059624
-1.3457,-0.6452,-0.3823,0.0501,1.3957,9.6496,0.6174671477601568,0.3243867243666755
-1.2552,-0.6601,-0.4442,0.1403,1.9069,9.2015,0.591760760011574,0.05645248714512152
-1.5597,-0.644,-0.5051,0.2056,3.0948,9.2574,0.6140715934296128,-0.2564386302499457
-2.0938,-0.6539,-0.5216,0.1583,3.7139,9.9813,0.6497691698811167,0.10844221066248504
-1.3645,-0.6552,-0.4816,0.1649,2.4034,9.2065,0.613504291578125,0.04163219369971383
-1.3992,-0.6378,-0.4033,0.0549,2.3813,9.5754,0.6044819647087429,0.5990934035360977
-2.0103,-0.6559,-0.4272,0.0503,3.0749,10.3246,0.6402464688199142,0.2533621995934706
-1.2441,-0.6152,-0.3995,0.0861,2.065,9.2926,0.5700286634105761,0.5642489852204411
-1.5346,-0.639,-0.4725,0.162,2.8105,9.3875,0.6143251869888536,0.2582637850937409
-1.1864,-0.6088,-0.4158,0.1096,2.5952,9.1013,0.5910624513729336,0.4111225315975111
-1.3703,-0.6204,-0.4726,0.1613,2.2996,9.1502,0.5945340417507045,0.5315002930181254
-1.4373,-0.6303,-0.4622,0.1184,2.8572,9.3474,0.5859820625346478,0.749092195234505
-1.6369999999999998,-0.6203,-0.4793,0.1346,2.8763,9.5252,0.620584137039027,0.09039294165878163
-1.7392,-0.6566,-0.4476,0.1331,2.9687,9.7565,0.6183087519468747,0.43405932170512296
-1.3818,-0.6216,-0.4577,0.1358,2.5066,9.2533,0.6009471311619595,-0.05101528801389255
-1.0348,-0.6258,-0.4195,0.1122,1.6986,9.0177,0.5988299427227181,0.3688982252253669
-1.6661,-0.6283,-0.453,0.0913,2.7637,9.7047,0.6143265880793192,-0.30371275510678863
-1.3734,-0.6212,-0.4571,0.162,3.135,9.1106,0.5974670203578658,0.021706054597639524
-1.3584,-0.6343,-0.4834,0.1568,2.4296,9.1975,0.6069883970036545,0.3142162947091647
-1.2922,-0.6066,-0.4495,0.1169,2.5928,9.1668,0.591050414105786,0.008690635567553895
-1.5853,-0.6565,-0.4654,0.1339,2.3437,9.5867,0.6077284383286559,0.3918291489849879
-1.1088,-0.6103,-0.4223,0.1391,1.3991,8.9748,0.6080479696827741,0.38290445155624003
-1.0773,-0.5871,-0.4365,0.1344,2.4813,8.7999,0.5771763912620901,0.313863355379612
-1.3177,-0.6118,-0.4358,0.1229,2.764,9.1596,0.5924747641032004,0.6260625002489086
-1.2206,-0.6318,-0.4395,0.1481,2.2387,9.0765,0.6026276542901179,0.3120581176923556
-1.464,-0.6531,-0.4052,0.0928,2.1721,9.5754,0.5958746943150929,0.3628424933339802
-1.3748,-0.613,-0.4615,0.1774,2.5413,9.0826,0.6079378274119969,0.4583876326439246
-1.0343,-0.6071,-0.4059,0.1155,1.7828,8.9466,0.5725691821537804,0.5726102004740666
-1.3167,-0.6394,-0.4903,0.2036,3.0793,8.9665,0.5970595941134257,0.0909404921828787
-1.1498,-0.5887,-0.4358,0.1248,2.6372,8.9534,0.6068341166584621,0.2305877970537025
-1.3457,-0.6177,-0.4992,0.1837,3.1467,8.9939,0.5917297301488297,0.3532774771366878
-1.4694,-0.6379,-0.4531,0.1553,2.7351,9.3499,0.6224328355642772,-0.07315466503488066
-1.2723,-0.6151,-0.4923,0.1851,2.2337,8.9652,0.6115176707593262,-0.55132489356827
-1.1983,-0.6404,-0.4053,0.1127,1.4094,9.2674,0.6108512710810451,0.3876612866046002
-1.3183,-0.6214,-0.4742,0.1346,2.5116,9.1698,0.6000254761510688,0.2305799495245473
-1.3662,-0.6245,-0.473,0.1779,2.9276,9.0797,0.5991124294335737,0.1318398688687724
-1.2097,-0.6161,-0.4401,0.1296,2.2576,9.0833,0.592771595001316,0.3844702072289703
-1.5724,-0.64,-0.4871,0.1425,2.4219,9.4995,0.6039514428130921,0.5537012502935872
-1.3951,-0.6242,-0.4888,0.1635,2.9687,9.1583,0.6082870650638255,-1.1294480997453045
-1.2155,-0.6327,-0.4304,0.1306,1.9671,9.1384,0.6059294612558619,-0.057200124015982075
-1.1765,-0.5979,-0.4152,0.1022,2.3691,9.1094,0.5862590233202335,0.5856667085340664
-1.4861,-0.6496,-0.3927,0.0671,1.1835,9.811,0.6360704771067125,0.015589226585778325
-2.0132,-0.653,-0.3888,0.0144,2.8143,10.4529,0.6331155710053993,0.38911229554990745
-1.4451,-0.6159,-0.4671,0.1377,2.7374,9.2736,0.5903486550435202,0.21864237743553128
-1.295,-0.6052,-0.4557,0.1465,2.3986,9.121,0.6067112193790949,0.2537714519792865
-1.3455,-0.622,-0.4887,0.1529,2.8273,9.0914,0.6050885374881498,-0.19442898313840384
-1.128,-0.6285,-0.4456,0.1622,2.0811,8.9297,0.6021262443491537,0.3565461957326677
-1.2342,-0.6143,-0.4605,0.1612,2.5778,8.9622,0.5843233215470043,0.19894725391202672
-1.3823,-0.6096,-0.4556,0.1301,2.7255,9.2304,0.5909059244185975,0.6149036315900538
-1.4183,-0.6283,-0.4292,0.1025,2.185,9.4433,0.6241171254254296,0.10819274608030303
-1.7794,-0.648,-0.4243,0.086,2.8048,9.9504,0.6322677632876332,0.4665318981783637
-1.2505,-0.6218,-0.4501,0.1108,2.0401,9.2194,0.5910218287887381,0.5898699970763243
-1.5644,-0.629,-0.4025,0.0626,2.7060000000000004,9.6982,0.6078015641532262,-0.4724753095456695
-1.4253,-0.6158,-0.4485,0.1382,2.9897,9.2491,0.6000809929528828,0.0572842459524916
-1.2794,-0.6502,-0.3983,0.0954,1.9589,9.409,0.6154763151640186,0.4407708050279775
-1.4313,-0.5863,-0.4875,0.2039,3.2097,8.9408,0.6086889868724811,0.08801936488029483
-1.4529,-0.5954,-0.4885,0.134,3.6457,9.1897,0.5963274193779636,0.4748534417372159
-1.768,-0.6462,-0.4556,0.1116,2.6443,9.867,0.6257263806875084,0.2316025170636173
-1.1962,-0.6059,-0.4203,0.1064,2.7139,9.0656,0.5867946244836038,0.23041031629845546
-1.2105,-0.618,-0.4374,0.1198,2.0357,9.1602,0.6079448541867033,0.004033184460247139
-1.6293,-0.635,-0.4658,0.1279,3.1051,9.5397,0.5965539028409188,0.5840768974275985
-1.2372,-0.5951,-0.4639,0.1438,2.5199,9.0041,0.5847051319906822,0.6700141870024943
-1.0668,-0.6236,-0.4378,0.1414,2.0814,8.9127,0.5917611742700822,0.054140699039782365
-1.5878,-0.6084,-0.4722,0.1456,2.9982,9.3963,0.6000999979687467,0.5921837436951397
-1.2315,-0.6409999999999999,-0.4191,0.0968,1.6765,9.3255,0.620011706263927,0.2034677652276483
-1.1946,-0.6265,-0.4714,0.1954,2.1622,8.9021,0.6012027065286043,0.19770165576500376
-1.4739,-0.6206,-0.5034,0.1907,3.0635,9.1446,0.5806870301969423,0.6714998901851533
-1.4305,-0.6206,-0.4489,0.1188,3.0555,9.3256,0.6098023478111962,0.1969493600117821
-1.6812,-0.6453,-0.4592,0.1184,2.8606,9.683,0.6120613091481077,0.44800479567060747
-1.3689,-0.6028,-0.4534,0.1168,2.5745,9.2709,0.6046803491918697,0.06133678910371165
-1.4703,-0.6301,-0.3849,0.0784,2.298,9.6228,0.6142901205304871,0.0876966089057446
-1.5548,-0.6663,-0.4765,0.1647,2.3749,9.4871,0.6196937989407689,0.14038873166038446
-1.7374,-0.6394,-0.4746,0.1128,2.6278,9.738,0.6235865062156071,0.4649921831134385
-1.5487,-0.6356,-0.455,0.1217,2.4359,9.5033,0.6113572797877984,0.6467477439682937
-1.1373,-0.6055,-0.4637,0.1672,2.7985,8.7989,0.5911136985824657,-1.961810281140984
-1.4532,-0.6133,-0.5109,0.1744,3.2772,9.116,0.6003921178657092,0.20216708624820395
-1.7767,-0.6555,-0.4978,0.1479,3.1314,9.6848,0.6180123073648779,0.473117818742317
-1.6382,-0.6486,-0.491,0.1572,2.8296,9.5107,0.6140114605835826,0.11575034936579398
-1.3248,-0.634,-0.5037,0.1991,2.7215,8.9803,0.5930223585414851,0.4843707384384934
-1.5833,-0.6346,-0.4834,0.1675,3.0072,9.3866,0.6162569735848697,0.3471936803691166
-1.3625,-0.617,-0.4725,0.1571,2.5413,9.192,0.6050648179946463,0.4752561528367848
-1.3,-0.6337,-0.4384,0.1158,2.3233,9.2838,0.5992875292727433,0.1241083198960149
-1.4201,-0.6611,-0.4156,0.102,2.1381,9.5404,0.6155053339608764,0.4327621026544917
-1.6407,-0.6319,-0.4896,0.1665,3.1251,9.4424,0.6071493044305151,0.5224519792544149
-1.4255,-0.6596,-0.4353,0.0974,2.0866,9.5484,0.6149896939846957,-0.16367522387926425
-1.5923,-0.6662,-0.4234,0.1091,2.1011,9.7365,0.6349849788839971,0.7137133101847891
-1.1077,-0.622,-0.4191,0.1285,2.3861,8.9757,0.5775512916268031,0.6857280460428687
-1.2661,-0.6343,-0.4617,0.1808,2.5052,9.0342,0.5902657156012284,0.4054407174020388
-1.0295,-0.604,-0.4185,0.0965,2.0045,8.9707,0.5828966885579717,0.29619018885210835
-1.0761,-0.6242,-0.4089,0.1136,2.1094,9.006,0.5724112121417304,0.5385694676877615
-1.4348,-0.6138,-0.4363,0.1089,2.5104,9.3956,0.6046750731172315,0.19902646109516567
-1.6127,-0.629,-0.4329,0.0971,2.8,9.6377,0.6091562033047665,0.6811558738743033
-1.7187,-0.6437,-0.436,0.0902,2.5079,9.8777,0.6367182878184096,-0.5857569315251714
-1.5721,-0.6378,-0.4467,0.1164,2.5483,9.5882,0.6262919895460528,0.4420811430021621
-1.2831,-0.6112,-0.4759,0.1703,2.5131,8.9803,0.5980025822556485,-0.1665759422578088
-1.3623,-0.6158,-0.5078,0.1931,2.8048,8.997,0.6043267067831357,0.2342676359083711
-1.9352,-0.6586,-0.4347,0.0741,2.6523,10.2067,0.6227919729883205,0.5671192184834901
-1.348,-0.6363,-0.4799,0.1558,2.418,9.1954,0.6013248616812331,0.4309925428703792
-1.2711,-0.6004,-0.4555,0.1621,3.1715,8.9638,0.5818838533863198,0.4447859913312685
-1.3068,-0.6427,-0.4605,0.1269,2.1859,9.2447,0.5967648223887947,0.4912052938248333
-1.6525,-0.6366,-0.4317,0.0775,2.8101,9.7774,0.6166446452378055,0.3535481652590257
-1.4308,-0.6244,-0.4685,0.1755,2.5823,9.2184,0.615716198749231,-0.02897678294563155
-1.4063,-0.6246,-0.4566,0.1339,2.5116,9.2868,0.6004861259089924,0.6113978327369625
-1.462,-0.6336,-0.4655,0.1504,2.7439,9.332,0.6101537493869313,0.5193216463232184
-1.2138,-0.5873,-0.4457,0.1067,2.2304,9.097,0.6015453318572793,-0.12373270344823495
-1.4049,-0.6159,-0.4685,0.1694,3.1069,9.1068,0.5971671060674816,0.1545374641483367
-1.3075,-0.6071,-0.4256,0.1201,2.0943,9.2401,0.6129775852384705,0.4516314346637097
-1.7684,-0.6717,-0.4589,0.1444,2.5662,9.8407,0.6431348434628361,0.3692741563741215
-1.7168,-0.6526,-0.4303,0.0929,2.9004,9.8308,0.6217621221505665,0.31439779788905703
-1.3174,-0.6287,-0.4712,0.1615,2.4671,9.0985,0.5961244844119589,-0.4887338639128036
-1.3359,-0.6257,-0.4763,0.1575,2.6094,9.1183,0.5880512609613663,0.5764554932798711
-1.3652,-0.6417,-0.4644,0.1442,2.2098,9.2929,0.6036443571006277,0.44373542689644496
-1.1995,-0.5987,-0.4344,0.1165,2.7759,9.0158,0.5931234021395635,0.14327499547213518
-2.0517,-0.6572,-0.4612,0.0781,3.0192,10.2704,0.6347569943949738,0.5130901581467817
-1.773,-0.6251,-0.5048,0.1678,3.2062,9.5628,0.6159865790641508,0.5979207528386482
-1.5342,-0.6361,-0.4114,0.0638,2.53,9.693999999999999,0.6136748331002744,0.5027587059093246
-2.0719,-0.6788,-0.4808,0.1239,2.9846,10.1975,0.6232235219340362,0.4095283320571841
-1.2934,-0.6172,-0.4219,0.1072,2.4386,9.2636,0.5967871358197716,0.014057657357513851
-1.8134,-0.64,-0.469,0.1402,3.0702,9.7534,0.6458275409891381,0.13793822308233794
-1.0413,-0.5845,-0.4426,0.1381,2.2907,8.8093,0.5859186806935,0.2111355729749808
-1.7361,-0.6195,-0.4525,0.099,2.9094,9.7581,0.6247983015099436,0.3196354269261307
-1.5330000000000001,-0.6247,-0.4057,0.057,2.1093,9.7373,0.6259083558116327,0.2856457212358869
-1.8126,-0.6477,-0.4476,0.078,2.3419,10.0277,0.6312519072063691,-0.4522451649796026
-1.6365,-0.6261,-0.4074,0.0667,2.5188,9.8283,0.6358553414384234,0.3989282370136849
-1.6694,-0.616,-0.4549,0.1139,2.8553,9.6277,0.6254636921635982,-0.2543934944031334
-1.2771,-0.6338,-0.4107,0.1077,2.1807,9.28,0.6001700116678663,0.3606889153129757
-1.4488,-0.6486,-0.4094,0.099,2.1994,9.5716,0.6068245617916572,0.7052445889717573
-1.7219,-0.6409,-0.4672,0.1328,2.7822,9.6933,0.6149421461942184,0.5340824198299242
-1.321,-0.599,-0.4948,0.1854,3.1392,8.9044,0.5855507886813907,-0.16737982467314416
-1.453,-0.6431,-0.4575,0.1485,2.4853,9.3241,0.6037682831238671,0.16725033812318355
-1.6285,-0.6235,-0.4424,0.098,3.151,9.6238,0.6228564608896008,-0.314990836461714
-1.3379,-0.6142,-0.4833,0.1945,3.1608,8.9298,0.6050820138953716,-0.002778892086195306
-1.2377,-0.6424,-0.4265,0.1322,1.8447,9.2271,0.5936944316888211,0.5267904595594022
-1.2176,-0.6049,-0.4651,0.1636,2.8254,8.9249,0.5806889334556774,0.6701485118712138
-1.3011,-0.6316,-0.4467,0.1398,2.4417,9.1749,0.6037913209174436,-0.019865874601251
-1.2872,-0.6015,-0.4499,0.1042,2.5164,9.2014,0.5973090936352571,0.4546237737298711
-1.5821,-0.6115,-0.5064,0.1893,3.2733,9.2353,0.5901826218196478,0.6130363971694419
-1.8336,-0.6254,-0.4661,0.1269,3.4293,9.7634,0.6194599723642464,0.3953801645991893
-1.2271,-0.6151,-0.43,0.1204,2.4201,9.1094,0.5888215194730655,0.6761325011110811
-1.1528,-0.6314,-0.4283,0.1242,2.4547,9.0498,0.5863131180986105,0.09748205266081957
-1.8717,-0.693,-0.4306,0.0724,2.0704,10.2385,0.6352828070103993,0.5867826131939073
-1.2598,-0.5984,-0.4375,0.0957,2.2731,9.2075,0.6074198422306276,0.36888660800244144
-1.2301,-0.6221,-0.5074,0.2097,2.739,8.8292,0.6103198425021994,-0.463939805018541
-1.6147,-0.6427,-0.4856,0.1693,3.5608,9.3881,0.5999539244253475,0.6254979085475596
-1.2093,-0.6446,-0.422,0.1285,2.1318,9.1785,0.5995066367854258,0.12363652914206967
-1.4301,-0.6301,-0.4861,0.1668,2.7551,9.2046,0.6021629480702724,-0.0864632931799949
-1.3408,-0.6201,-0.3905,0.0464,2.4646,9.4933,0.6023288628532449,0.5853354862465123
-1.1786,-0.6398,-0.4397,0.1397,1.9201,9.0847,0.5959299199484256,0.43878934054112
-1.4094,-0.6323,-0.4681,0.1519,2.4447,9.2565,0.6029623247410789,0.6173035313605
-1.5486,-0.6123,-0.4691,0.1402,2.6902,9.402000000000001,0.6015202577711075,0.7190635915840076
-1.2807,-0.6289,-0.4457,0.1346,2.3811,9.1852,0.5712056494833642,0.7106240106733412
-1.4462,-0.612,-0.4696,0.1674,2.8533,9.1887,0.6075213439821068,0.479937870620457
-1.4563,-0.6107,-0.4320000000000001,0.0845,2.5107,9.5183,0.6203029635740391,-0.16386827335909304
-1.2211,-0.6076,-0.4815,0.1802,2.5409,8.8871,0.5908576373999781,0.08784865669795516
-1.2357,-0.5999,-0.4523,0.1429,2.3524,9.0334,0.5828067253986728,0.4421270449599718
-1.6773,-0.6634,-0.3904,0.0651,2.1235,9.974,0.6191403485895177,0.11499884251521544
-1.1599,-0.6414,-0.4379,0.1306,1.9868,9.1014,0.5992510046383447,0.6951763056273192
-1.4588,-0.6244,-0.4423,0.1352,2.7031,9.3593,0.6044680809998599,0.665685508664106
-1.6181,-0.6294,-0.5309,0.1957,3.6031,9.2377,0.5945218274367029,0.4342194814774663
-1.5472,-0.6339,-0.4721,0.1475,3.3888,9.3665,0.6096227417050686,0.4495838876980692
-1.2077,-0.5945,-0.4231,0.0963,2.4952,9.1247,0.5998010007826178,0.34098140751905137
-1.4111,-0.657,-0.442,0.1591,2.8008,9.2875,0.6193852211435622,0.17576435868323192
-1.244,-0.6229,-0.4489,0.131,2.2671,9.1546,0.5909397017596285,0.4063541073205632
-1.7406,-0.622,-0.4286,0.0616,2.4829,9.9302,0.6364691252645684,0.2869208386701292
-1.1341,-0.5973,-0.4288,0.1104,2.3766,9.0152,0.5827157664206016,0.4934123523001246
-1.355,-0.6175,-0.4575,0.1124,2.5616,9.2672,0.5886491985431135,0.011005695560571294
-1.2407,-0.6316,-0.474,0.1742,2.7082,8.9698,0.6011495083456166,0.3899706969104709
-1.6276,-0.6537,-0.4367,0.0694,2.7375,9.7922,0.6142404523662855,0.3731815052230001
-1.3767,-0.6492,-0.469,0.1756,3.0135,9.171,0.59937993178857,0.2278667245155375
-1.4186,-0.6155,-0.4411,0.1221,2.8475,9.3152,0.5875750130103317,0.2779087995142172
-1.5895,-0.6522,-0.4965,0.1658,2.8225,9.4538,0.6160541003859631,-0.052324694055420506
-1.6063,-0.643,-0.4709,0.157,3.0984,9.4629,0.6097483601439181,0.5792448713364564
-1.8763,-0.6204,-0.4543,0.0937,3.3324,9.882,0.6375816926481583,0.2921554980662602
-1.329,-0.6112,-0.4701,0.151,2.407,9.148,0.604191664253932,-0.194136967108858
-1.6512,-0.6595,-0.436,0.1198,3.0887,9.6873,0.6092544735705903,0.5737083057468431
-1.3956,-0.6334,-0.43,0.114,1.913,9.4312,0.617793123732074,-0.04612779969457882
-1.2624,-0.5904,-0.4388,0.0991,2.6079,9.1607,0.5988365213856124,0.3766124275333843
-1.3752,-0.6283,-0.4204,0.094,1.9427,9.4319,0.6136233604838444,-1.042920162702568
-1.2572,-0.6178,-0.4396,0.1398,2.2118,9.1256,0.6100251715413307,0.5475553766661065
-1.3057,-0.6089,-0.396,0.0943,2.5417,9.2944,0.6067509245103415,0.4086151708458139
-1.2819999999999998,-0.6382,-0.4429,0.1316,2.2762,9.2146,0.6054083984279697,-0.007693120902152238
-1.3733,-0.654,-0.45899999999999996,0.1765,1.7586,9.2447,0.6213685665554018,-0.02440532179348676
-1.2966,-0.6278,-0.4538,0.1331,2.6096,9.138,0.5894879253235037,0.712308335475626
-1.4509,-0.6553,-0.4586,0.1444,2.6429,9.3787,0.6127796884464516,0.38656692448651003
-1.2934,-0.6079,-0.4646,0.1574,2.5751,9.0311,0.5925975258025008,0.3469903196214137
-1.5619999999999998,-0.6306,-0.4503,0.12300000000000001,2.7147,9.5086,0.5949977032511025,0.60156223236264
