,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,1,2,5,6
69,1.0,0.19885085874516517,-1.6094379124341003,1.1314021114911006,0.04122691292875989,0.6596306068601583,0.4696613643155006,0.031720395510614195,0.422682728555742,0.48308829136795745
70,1.0,1.5830939370944985,0.4014570867106256,3.044522437723423,0.05526083112290009,0.8841732979664014,0.07710953486621143,0.2662088575082233,0.38535734487278916,0.15993498851263382
71,1.0,0.5187937934151675,-3.3298073855754824,-0.20702416943432653,0.04522431259044862,0.723589001447178,0.37420874881723104,0.0758512583795677,0.08215625351063703,0.31967843971994236
72,1.0,0.8241754429663494,-1.6094379124341003,1.1314021114911006,0.04605747973470892,0.7369196757553427,0.30987343543862134,0.04343634841826909,0.22216218597919699,0.36808255709790033
73,1.0,0.20701416938432612,-1.6094379124341003,1.1314021114911006,0.04251700680272109,0.6802721088435374,0.4580104553173459,0.010417180338307463,0.4141470769125005,0.4779999465484741
74,1.0,0.7839015438284094,-1.8325814637483102,1.3862943611198906,0.06656017039403621,0.7987220447284346,0.0999609705876753,0.057883231024122066,0.17047409104638753,0.5325365574069609
75,1.0,0.6981347220709843,-1.1394342831883648,1.3862943611198906,0.06464959917248513,0.7757951900698216,0.0246258550924337,0.05955016041596023,0.34041628609053326,0.26438554010189863
76,1.0,0.6981347220709843,-1.8325814637483102,1.3862943611198906,0.06038647342995169,0.7246376811594203,0.08859854105243029,0.04330817605749437,0.057913699745753854,0.48256256724160396
77,1.0,1.3217558399823195,-1.1394342831883648,1.3862943611198906,0.06317917614354308,0.7581501137225171,0.03174440628451711,0.06988145492073233,0.6690469490273078,0.2618070432955066
78,1.0,0.636576829071551,-1.5606477482646683,1.3862943611198906,0.09184423218221896,0.7347538574577517,0.08738040919304703,0.12379587251053155,0.08705309266720336,0.21793718390427652
79,1.0,1.247032293786383,-0.8675005677047231,1.3862943611198906,0.09018759018759019,0.7215007215007215,0.018089109094770548,0.2094938493810706,0.8851885315455943,0.180035547508785
80,1.0,0.6523251860396901,-0.8675005677047231,1.3862943611198906,0.09735202492211838,0.778816199376947,0.0,0.1283736119302834,0.5518654372127766,0.17088949634419923
81,1.0,0.6418538861723947,-0.8675005677047231,1.3862943611198906,0.09238728750923873,0.7390983000739099,0.0,0.0924000185260878,0.544667616555225,0.15527673008568268
82,1.0,0.5653138090500605,-0.8675005677047231,1.3862943611198906,0.09204712812960236,0.7363770250368189,0.0,0.05682469514398922,0.5271895047913239,0.187409355657743
83,1.0,0.5709795465857378,-0.8675005677047231,1.3862943611198906,0.08503401360544217,0.6802721088435374,0.05682469514398922,0.0,0.52762923055921,0.17745470400514934
84,1.0,0.62057648772511,-0.8675005677047231,1.3862943611198906,0.09090909090909091,0.7272727272727273,0.0,0.06858156630197726,0.5381700263635454,0.16225063231363054
85,1.0,0.6575200029167941,-0.8675005677047231,1.3862943611198906,0.10105092966855295,0.8084074373484236,0.0,0.15544920261363615,0.5583383272092479,0.18856717281809107
86,1.0,1.199964782928397,-0.8675005677047231,1.3862943611198906,0.09819324430479183,0.7855459544383346,0.0,0.2629585549834139,0.8748005678422353,0.2012504027705509
87,1.0,1.2809338454620642,-0.8675005677047231,1.3862943611198906,0.08954154727793696,0.7163323782234957,0.0,0.18109344366277438,0.8943451753841085,0.1644206911286004
88,1.0,1.1314021114911006,-0.8675005677047231,1.3862943611198906,0.1,0.8,0.0,0.32628484333947877,0.8369827906530632,0.22755210347980467
89,1.0,1.247032293786383,-0.8675005677047231,1.3862943611198906,0.09018759018759019,0.7215007215007215,0.018089109094770548,0.2094938493810706,0.8851885315455943,0.180035547508785
90,1.0,1.2325602611778486,-0.8675005677047231,1.3862943611198906,0.08884150675195451,0.7107320540156361,0.0,0.2214310434262879,0.8821964822438733,0.17760380409908538
91,1.0,0.5709795465857378,-1.5606477482646683,1.3862943611198906,0.0847457627118644,0.6779661016949152,0.10794445890736727,0.07934678077248075,0.0,0.18116586832442494
92,1.0,0.5653138090500605,-1.5606477482646683,1.3862943611198906,0.09811616954474098,0.7849293563579278,0.0,0.07517569352729592,0.08328985946736339,0.22119792882243022
93,1.0,0.636576829071551,-1.5606477482646683,1.3862943611198906,0.09184423218221896,0.7347538574577517,0.08738040919304703,0.12379587251053155,0.08705309266720336,0.21793718390427652
94,1.0,0.5128236264286637,-1.5606477482646683,1.3862943611198906,0.091441111923921,0.731528895391368,0.07517569352729592,0.0,0.02235093593461967,0.1937333805736263
95,1.0,0.5247285289349821,-1.5606477482646683,1.3862943611198906,0.08909479686386315,0.7127583749109052,0.08328985946736339,0.02235093593461967,0.0,0.18594609473301446
96,1.0,0.6151856390902335,-1.2517634681622845,1.3862943611198906,0.05465078150617554,0.7651109410864575,0.09705372021582408,0.05071437934037531,0.20923298582102132,0.1998429365173882
97,1.0,1.2383742310432684,-1.2517634681622845,1.3862943611198906,0.052559655208661835,0.7358351729212657,0.0376432443247245,0.12356338816289161,0.5437704424157959,0.38763128902693444
98,1.0,0.5128236264286637,-1.9449106487222296,1.3862943611198906,0.050911312493636084,0.7127583749109052,0.09996561400864835,0.060693402007521775,0.06382244837794494,0.5653383852952014
99,1.0,0.6471032420585384,-1.2517634681622845,1.3862943611198906,0.05370569280343716,0.7518796992481203,0.11462930064980902,0.06620776755646256,0.2277050473214093,0.20802063880821284
100,1.0,0.598836501088704,-1.9449106487222296,1.3862943611198906,0.04859086491739553,0.6802721088435374,0.12640362113142453,0.04325924922839958,0.041132318573210716,0.5659821635481262
101,1.0,0.62057648772511,-1.2517634681622845,1.3862943611198906,0.05225206395652628,0.731528895391368,0.11127974356180692,0.03400477023400438,0.20570809731306536,0.18609622791198943
102,1.0,0.6151856390902335,-1.2517634681622845,1.3862943611198906,0.05465078150617554,0.7651109410864575,0.09705372021582408,0.05071437934037531,0.20923298582102132,0.1998429365173882
103,1.0,0.5187937934151675,-1.2517634681622845,1.3862943611198906,0.05545696539485359,0.7763975155279503,0.0,0.08760755949625594,0.17019803382048368,0.19142884540162375
104,1.0,0.5877866649021191,-1.2517634681622845,1.3862943611198906,0.051610239471511145,0.7225433526011561,0.08760755949625594,0.0,0.18421038668216566,0.17006741828812472
105,1.0,0.62057648772511,-1.2517634681622845,1.3862943611198906,0.05225206395652628,0.731528895391368,0.11127974356180692,0.03400477023400438,0.20570809731306536,0.18609622791198943
106,1.0,0.6471032420585384,-1.2517634681622845,1.3862943611198906,0.05370569280343716,0.7518796992481203,0.11462930064980902,0.06620776755646256,0.2277050473214093,0.20802063880821284
107,1.0,1.2892326482767593,-1.2517634681622845,1.3862943611198906,0.052988554472233995,0.7418397626112759,0.0,0.11926851853180026,0.5651084079177879,0.369370414604579
108,1.0,1.2412685890696329,-1.2517634681622845,1.3862943611198906,0.05655468838366701,0.7917656373713381,0.0,0.14742091748402048,0.5455554056142139,0.39477468894752327
109,1.0,1.275362800412609,-1.2517634681622845,1.3862943611198906,0.05206164098292378,0.7288629737609329,0.0,0.11532837462626118,0.5593700898869307,0.37286181283493325
110,1.0,1.2383742310432684,-1.2517634681622845,1.3862943611198906,0.052559655208661835,0.7358351729212657,0.0376432443247245,0.12356338816289161,0.5437704424157959,0.38763128902693444
111,1.0,0.5128236264286637,-1.9449106487222296,1.3862943611198906,0.050911312493636084,0.7127583749109052,0.09996561400864835,0.060693402007521775,0.06382244837794494,0.5653383852952014
112,1.0,0.5766133643039938,-1.9449106487222296,1.3862943611198906,0.05105687736138058,0.7147962830593281,0.1014180579461016,0.03393436737093693,0.0,0.5664720159000385
113,1.0,0.5596157879354227,-1.9449106487222296,1.3862943611198906,0.05366534292154127,0.7513148009015778,0.08130222370775166,0.0,0.040364883752819866,0.5704546936943728
114,1.0,0.6259384308664954,-1.9449106487222296,1.3862943611198906,0.05291005291005291,0.7407407407407407,0.07889459890479567,0.0,0.05576299252543768,0.575314027582744
115,1.0,0.5933268452777344,-1.9449106487222296,1.3862943611198906,0.05498735290883097,0.7698229407236336,0.05718203577477924,0.0,0.05764305802083511,0.5761746853864849
116,1.0,0.6523251860396901,-1.9449106487222296,1.3862943611198906,0.05473453749315818,0.7662835249042146,0.07536857007475706,0.0,0.0916337340032401,0.5842706391653286
117,1.0,0.6729444732424258,-1.9449106487222296,1.3862943611198906,0.05562972852692479,0.778816199376947,0.08600371996622103,0.0,0.11575466816679665,0.5911784269457122
118,1.0,0.6097655716208943,-1.9449106487222296,1.3862943611198906,0.05157297576070139,0.7220216606498195,0.09145724206470542,0.0,0.03393436737093693,0.5705660269804576
119,1.0,0.598836501088704,-1.9449106487222296,1.3862943611198906,0.04859086491739553,0.6802721088435374,0.12640362113142453,0.04325924922839958,0.041132318573210716,0.5659821635481262
120,1.0,0.6729444732424258,-2.1498640059763816,1.3862943611198906,0.029322073657049027,0.8210180623973727,0.03289435447463169,0.21090037599989084,0.2510797269730517,0.7977605552385136
121,1.0,1.8779371654691073,-3.001750345879554,0.0,0.02818807080843387,0.7892659826361483,0.0,1.0476198305498516,1.1189755013325018,1.166073317715127
122,1.0,1.4906543764441336,-3.4673371841667002,0.0,0.030472940029254023,0.8532423208191127,0.0,0.7758567111592797,0.8174150439169918,0.8052723773745324
123,1.0,1.5260563034950492,-3.423442990609475,0.0,0.030525030525030524,0.8547008547008547,0.0,0.7858988601956816,0.8360294032329988,0.8282049009805498
124,1.0,1.9125010869241836,-3.009831197933493,0.0,0.026792412388811488,0.7501875468867217,0.0,1.0777580752734084,1.147839775516055,1.1907129516256039
125,1.0,1.8656293177945105,-1.6971768267421072,1.3862943611198906,0.02691355366562601,0.7535795026375283,0.0,0.7260667086258756,0.8730693499636567,0.799339052111454
126,1.0,1.4327007339340465,-2.279845606024556,1.3862943611198906,0.02635740643120717,0.7380073800738007,0.7260667086258756,0.0,0.7583227146376038,1.146276741089222
127,1.0,0.7178397931503168,-2.114447150878651,1.3862943611198906,0.03018959062915107,0.8453085376162299,0.0,0.18927928300226393,0.25720890733644985,0.778785047851078
128,1.0,0.7227059828014898,-2.385966701933097,1.3862943611198906,0.030814741772463947,0.8628127696289906,0.0,0.4524133699276301,0.4880493003816616,1.00419263023893
129,1.0,0.7561219797213337,-1.7282214484240672,1.3862943611198906,0.03024071610015725,0.8467400508044031,0.0,0.1292003024528725,0.21417353026384825,0.4572860867858869
130,1.0,0.6626879730752367,-2.14729220858801,1.3862943611198906,0.028210336267208307,0.7898894154818326,0.0,0.20478752588032248,0.23351247723798518,0.7876871296070891
131,1.0,0.6471032420585384,-2.397995277798704,1.3862943611198906,0.029467232437529467,0.8250825082508251,0.0,0.45692285768267943,0.4721055689209189,1.0093876704339046
132,1.0,0.6043159668533296,-1.9071703207393829,1.3862943611198906,0.028640164967350213,0.8019246190858059,0.0,0.05718203577477924,0.1014180579461016,0.5520028605732228
133,1.0,0.636576829071551,-1.8438952236485835,1.3862943611198906,0.027793218454697052,0.7782101167315175,0.0,0.061296463946151646,0.08772920220508564,0.4917455394068429
134,1.0,0.5364933705145685,-1.854699269001929,1.3862943611198906,0.026396367859782496,0.7390983000739099,0.0,0.09780377861726873,0.1046252153764054,0.48343710736243106
135,1.0,0.7323678937132266,-2.047942874620465,1.3862943611198906,0.030656039239730228,0.8583690987124464,0.0,0.14525540066824366,0.236441241317302,0.7243600274871478
136,1.0,0.7080357930536959,-1.8508727337205617,1.3862943611198906,0.030343488287413522,0.8496176720475785,0.0,0.07780634150214465,0.16734362066189995,0.5388234337649013
137,1.0,0.6729444732424258,-2.1498640059763816,1.3862943611198906,0.029322073657049027,0.8210180623973727,0.03289435447463169,0.21090037599989084,0.2510797269730517,0.7977605552385136
138,1.0,0.62057648772511,-2.076246650783317,1.3862943611198906,0.029012417314610652,0.8123476848090982,0.0,0.14308997026192252,0.1708336496725071,0.7176820655114718
