Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCCCCCC,985.0,±1.8,48.6,,1.874,20.6,77.52600000000001,1.0,N2,364.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1007.0,±1.8,57.7,,1.874,20.6,77.52600000000001,1.0,N2,232.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1013.0,±1.8,53.6,,1.874,20.6,77.52600000000001,1.0,N2,292.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1023.0,±1.8,54.2,,1.874,20.6,77.52600000000001,1.0,N2,261.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1027.0,±1.8,59.1,,1.874,20.6,77.52600000000001,1.0,N2,237.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1057.0,±1.8,50.0,,1.874,20.6,77.52600000000001,1.0,N2,194.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1063.0,±1.8,53.1,,1.874,20.6,77.52600000000001,1.0,N2,179.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1115.0,±1.8,52.3,,1.874,20.6,77.52600000000001,1.0,N2,102.0,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels
CCCCCCC,1395.0,±1,1.72,,0.05,0.55,99.4,1.0,Ar,878.0,Species,CH3,,216.0,15.3,Stanford,iso_octane_heptane
CCCCCCC,1461.0,±1,1.67,,0.05,0.55,99.4,1.0,Ar,366.0,Species,CH3,,216.0,15.3,Stanford,iso_octane_heptane
CCCCCCC,1546.0,±1,1.61,,0.05,0.55,99.4,1.0,Ar,162.0,Species,CH3,,216.0,15.3,Stanford,iso_octane_heptane
CCCCCCC,1229.0,±1,15.13,,0.1,2.2,97.7,0.5,Ar,708.0,Species,OH,,306.7,7.5,Stanford,n_heptane_methylcyclohexane
CCCCCCC,1230.0,±1,15.81,,0.1,2.2,97.7,0.5,Ar,698.0,Species,OH,,306.7,7.5,Stanford,n_heptane_methylcyclohexane
CCCCCCC,1236.0,±1,15.28,,0.1,2.2,97.7,0.5,Ar,652.0,Species,OH,,306.7,7.5,Stanford,n_heptane_methylcyclohexane
CCCCCCC,1271.0,±1,15.0,,0.1,2.2,97.7,0.5,Ar,377.0,Species,OH,,306.7,7.5,Stanford,n_heptane_methylcyclohexane
CCCCCCC,1358.0,±1,2.436,±1,0.03,0.33,99.64,1.0,Ar,1280.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1368.0,±1,2.86,±1,0.03,0.33,99.64,1.0,Ar,1810.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1375.0,±1,2.282,±1,0.03,0.33,99.64,1.0,Ar,1661.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1378.0,±1,2.326,±1,0.03,0.33,99.64,1.0,Ar,1330.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1494.0,±1,2.155,±1,0.03,0.33,99.64,1.0,Ar,1330.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1494.0,±1,2.155,±1,0.03,0.33,99.64,1.0,Ar,308.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1502.0,±1,2.262,±1,0.03,0.33,99.64,1.0,Ar,280.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
CCCCCCC,1506.0,±1,2.36,±1,0.03,0.33,99.64,1.0,Ar,189.0,Species,OH,,306.7,15.3,Stanford,n_heptane_oxidation
