Fuel,Primary Carbon,Secondary Carbon,Tertiary Carbon,Quaternary Carbon,T(K),T+AF8-Error(+ACU-),P(atm),P+AF8-Error(+ACU-),Fuel(+ACU-),Oxidizer(+ACU-),Diluant(+ACU-),Equv(phi),Diluant Type,Time(+A7w-s),Mode+AF8-of+AF8-measurement,Species+AF8-name,Species+AF8-measurement+AF8-Error,Measured+AF8-wavelength(nm),Shocktube+AF8-dia(cm),Research+AF8-group,Data+AF8-Source
CC(C)CC(C)(C)C,5,1,1,1,1733,+ALE-1,1.3,NaN,0.05,0.625,99.325,1,Ar,144,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1767,+ALE-1,1.34,NaN,0.05,0.625,99.325,1,Ar,102,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1773,+ALE-1,1.26,NaN,0.05,0.625,99.325,1,Ar,95,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1823,+ALE-1,1.3,NaN,0.05,0.625,99.325,1,Ar,74,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1455,+ALE-1,5.12,NaN,0.05,0.625,99.325,1,Ar,1290,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1484,+ALE-1,7.5,NaN,0.05,0.625,99.325,1,Ar,767,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1521,+ALE-1,4.89,NaN,0.05,0.625,99.325,1,Ar,576,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1618,+ALE-1,6.88,NaN,0.05,0.625,99.325,1,Ar,199,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1672,+ALE-1,4.74,NaN,0.05,0.625,99.325,1,Ar,141,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1699,+ALE-1,6.51,NaN,0.05,0.625,99.325,1,Ar,96,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1800,+ALE-1,4.48,NaN,0.05,0.625,99.325,1,Ar,52,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1467,+ALE-1,1.44,NaN,0.1,1.25,98.65,1,Ar,1454,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1480,+ALE-1,1.47,NaN,0.1,1.25,98.65,1,Ar,1302,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1484,+ALE-1,1.49,NaN,0.1,1.25,98.65,1,Ar,1334,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1543,+ALE-1,1.49,NaN,0.1,1.25,98.65,1,Ar,651,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1551,+ALE-1,1.42,NaN,0.1,1.25,98.65,1,Ar,573,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1642,+ALE-1,1.3,NaN,0.1,1.25,98.65,1,Ar,269,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1642,+ALE-1,1.38,NaN,0.1,1.25,98.65,1,Ar,227,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1823,+ALE-1,1.33,NaN,0.1,1.25,98.65,1,Ar,68,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1236,+ALE-1,1.61,NaN,0.125,6.25,93.625,0.25,Ar,2700,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1337,+ALE-1,1.55,NaN,0.125,6.25,93.625,0.25,Ar,756,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1394,+ALE-1,1.52,NaN,0.125,6.25,93.625,0.25,Ar,345,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1476,+ALE-1,1.43,NaN,0.125,6.25,93.625,0.25,Ar,130,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1598,+ALE-1,1.4,NaN,0.125,6.25,93.625,0.25,Ar,47,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1421,+ALE-1,1.56,NaN,0.25,3.125,96.625,0.5,Ar,1576,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1487,+ALE-1,1.46,NaN,0.25,3.125,96.625,0.5,Ar,758,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1598,+ALE-1,1.42,NaN,0.25,3.125,96.625,0.5,Ar,223,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1646,+ALE-1,1.35,NaN,0.25,3.125,96.625,0.5,Ar,147,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1763,+ALE-1,1.37,NaN,0.25,3.125,96.625,0.5,Ar,64,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1297,+ALE-1,1.57,NaN,0.25,6.25,93.5,0.5,Ar,2370,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1361,+ALE-1,1.5,NaN,0.25,6.25,93.5,0.5,Ar,1115,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1460,+ALE-1,1.48,NaN,0.25,6.25,93.5,0.5,Ar,321,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1556,+ALE-1,1.41,NaN,0.25,6.25,93.5,0.5,Ar,117,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1710,+ALE-1,1.35,NaN,0.25,6.25,93.5,0.5,Ar,38,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1318,+ALE-1,1.53,NaN,0.5,6.25,93.25,1,Ar,2768,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1386,+ALE-1,1.27,NaN,0.5,6.25,93.25,1,Ar,1365,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1393,+ALE-1,1.48,NaN,0.5,6.25,93.25,1,Ar,1293,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1442,+ALE-1,1.29,NaN,0.5,6.25,93.25,1,Ar,646,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1493,+ALE-1,1.43,NaN,0.5,6.25,93.25,1,Ar,375,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1554,+ALE-1,1.28,NaN,0.5,6.25,93.25,1,Ar,236,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1595,+ALE-1,1.33,NaN,0.5,6.25,93.25,1,Ar,161,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1695,+ALE-1,1.28,NaN,0.5,6.25,93.25,1,Ar,74,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1700,+ALE-1,1.18,NaN,0.5,6.25,93.25,1,Ar,66,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1766,+ALE-1,1.26,NaN,0.5,6.25,93.25,1,Ar,51,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1206,+ALE-1,5.53,NaN,0.5,6.25,93.25,1,Ar,2911,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1215,+ALE-1,8.03,NaN,0.5,6.25,93.25,1,Ar,1621,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1251,+ALE-1,7.69,NaN,0.5,6.25,93.25,1,Ar,1272,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1265,+ALE-1,5.44,NaN,0.5,6.25,93.25,1,Ar,1624,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1305,+ALE-1,5.33,NaN,0.5,6.25,93.25,1,Ar,1167,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1363,+ALE-1,7.34,NaN,0.5,6.25,93.25,1,Ar,498,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1385,+ALE-1,5.08,NaN,0.5,6.25,93.25,1,Ar,477,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1437,+ALE-1,6.9,NaN,0.5,6.25,93.25,1,Ar,226,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1474,+ALE-1,4.83,NaN,0.5,6.25,93.25,1,Ar,236,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1606,+ALE-1,7.07,NaN,0.5,6.25,93.25,1,Ar,57,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1360,+ALE-1,1.44,NaN,1,6.25,92.75,2,Ar,2099,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1412,+ALE-1,1.43,NaN,1,6.25,92.75,2,Ar,1170,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1512,+ALE-1,1.46,NaN,1,6.25,92.75,2,Ar,486,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1589,+ALE-1,1.35,NaN,1,6.25,92.75,2,Ar,199,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1177,+ALE-1,8.17,NaN,1,6.25,92.75,2,Ar,2142,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1269,+ALE-1,8.07,NaN,1,6.25,92.75,2,Ar,952,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1352,+ALE-1,7.91,NaN,1,6.25,92.75,2,Ar,356,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1238,+ALE-1,1.46,NaN,1,12.5,86.5,1,Ar,1852,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1289,+ALE-1,1.43,NaN,1,12.5,86.5,1,Ar,1248,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1302,+ALE-1,1.32,NaN,1,12.5,86.5,1,Ar,1253,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1317,+ALE-1,1.44,NaN,1,12.5,86.5,1,Ar,836,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1402,+ALE-1,1.44,NaN,1,12.5,86.5,1,Ar,303,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1439,+ALE-1,1.4,NaN,1,12.5,86.5,1,Ar,245,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1498,+ALE-1,1.32,NaN,1,12.5,86.5,1,Ar,139,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1535,+ALE-1,1.38,NaN,1,12.5,86.5,1,Ar,108,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1610,+ALE-1,1.36,NaN,1,12.5,86.5,1,Ar,44,Species,CH,+ALE-3,431,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1398,+ALE-1,1.43,NaN,1,6.25,92.75,2,Ar,1422,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1506,+ALE-1,1.42,NaN,1,6.25,92.75,2,Ar,589,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1656,+ALE-1,1.34,NaN,1,6.25,92.75,2,Ar,127,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1330,+ALE-1,1.55,NaN,0.5,6.25,93.25,1,Ar,1870,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1408,+ALE-1,1.5,NaN,0.5,6.25,93.25,1,Ar,880,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1507,+ALE-1,1.43,NaN,0.5,6.25,93.25,1,Ar,280,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1641,+ALE-1,1.37,NaN,0.5,6.25,93.25,1,Ar,62,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1299,+ALE-1,1.63,NaN,0.25,6.25,93.5,0.5,Ar,1825,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1394,+ALE-1,1.53,NaN,0.25,6.25,93.5,0.5,Ar,621,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1467,+ALE-1,1.48,NaN,0.25,6.25,93.5,0.5,Ar,226,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1570,+ALE-1,1.41,NaN,0.25,6.25,93.5,0.5,Ar,62,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1449,+ALE-1,1.59,NaN,0.05,0.625,99.325,1,Ar,2182,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1511,+ALE-1,1.51,NaN,0.05,0.625,99.325,1,Ar,1152,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1614,+ALE-1,1.43,NaN,0.05,0.625,99.325,1,Ar,388,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,1736,+ALE-1,1.4,NaN,0.05,0.625,99.325,1,Ar,137,Species,OH,+ALE-3,306,15.24,Stanford,Branched+AF8-Alkane+AF8-ignition / Iso+AF8-octane+AF8-ignition
CC(C)CC(C)(C)C,5,1,1,1,984,+ALE-1.8,18.1,NaN,1.652,7.8125,90.5355,1,Ar,1511,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,995,+ALE-1.8,16.3,NaN,1.652,7.8125,90.5355,1,Ar,1535,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1043,+ALE-1.8,17.1,NaN,1.652,7.8125,90.5355,1,Ar,927,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1077,+ALE-1.8,18.4,NaN,1.652,7.8125,90.5355,1,Ar,604,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1109,+ALE-1.8,15.9,NaN,1.652,7.8125,90.5355,1,Ar,516,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1159,+ALE-1.8,14.9,NaN,1.652,7.8125,90.5355,1,Ar,214,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,855,+ALE-1.8,56.4,NaN,1.652,7.8125,90.5355,1,Ar,1719,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,867,+ALE-1.8,59.3,NaN,1.652,7.8125,90.5355,1,Ar,1755,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,894,+ALE-1.8,58.5,NaN,1.652,7.8125,90.5355,1,Ar,1193,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,927,+ALE-1.8,55.7,NaN,1.652,7.8125,90.5355,1,Ar,1067,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,975,+ALE-1.8,51.2,NaN,1.652,7.8125,90.5355,1,Ar,871,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1006,+ALE-1.8,51.1,NaN,1.652,7.8125,90.5355,1,Ar,625,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1015,+ALE-1.8,47.8,NaN,1.652,7.8125,90.5355,1,Ar,505,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1098,+ALE-1.8,47.5,NaN,1.652,7.8125,90.5355,1,Ar,222,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1043,+ALE-1.8,15,NaN,0.826,7.8125,91.3615,0.5,Ar,1747,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1071,+ALE-1.8,14.9,NaN,0.826,7.8125,91.3615,0.5,Ar,1222,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1095,+ALE-1.8,14.4,NaN,0.826,7.8125,91.3615,0.5,Ar,916,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1171,+ALE-1.8,13.5,NaN,0.826,7.8125,91.3615,0.5,Ar,329,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1009,+ALE-1.8,51.1,NaN,0.826,7.8125,91.3615,0.5,Ar,1075,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1057,+ALE-1.8,51,NaN,0.826,7.8125,91.3615,0.5,Ar,598,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1099,+ALE-1.8,48.6,NaN,0.826,7.8125,91.3615,0.5,Ar,348,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1147,+ALE-1.8,47.8,NaN,0.826,7.8125,91.3615,0.5,Ar,178,Species,OH,NaN,306,5,Stanford,iso+AC0-octane+AF8-toluene
CC(C)CC(C)(C)C,5,1,1,1,1300,+ALE-1,1.74,NaN,0.05,0.625,99.325,1,Ar,1910,Species,CH3,NaN,216,14.25,Stanford,iso+AF8-octane+AF8-heptane
CC(C)CC(C)(C)C,5,1,1,1,1470,+ALE-1,1.61,NaN,0.05,0.625,99.325,1,Ar,1504,Species,CH3,NaN,216,14.25,Stanford,iso+AF8-octane+AF8-heptane
CC(C)CC(C)(C)C,5,1,1,1,1559,+ALE-1,1.55,NaN,0.05,0.625,99.325,1,Ar,667,Species,CH3,NaN,216,14.25,Stanford,iso+AF8-octane+AF8-heptane
CC(C)CC(C)(C)C,5,1,1,1,1021,NaN,45.1,NaN,0.418,20.9,78.682,0.25,Ar,1545,Species,OH,NaN,306,15.3,Stanford,NaN
CC(C)CC(C)(C)C,5,1,1,1,1064,NaN,43.5,NaN,0.418,20.9,78.682,0.25,Ar,937,Species,OH,NaN,306,15.3,Stanford,NaN
CC(C)CC(C)(C)C,5,1,1,1,1117,NaN,51.1,NaN,0.418,20.9,78.682,0.25,Ar,437,Species,OH,NaN,306,15.3,Stanford,NaN
CC(C)CC(C)(C)C,5,1,1,1,1117,NaN,43.8,NaN,0.418,20.9,78.682,0.25,Ar,510,Species,OH,NaN,306,15.3,Stanford,NaN
CC(C)CC(C)(C)C,5,1,1,1,1126,NaN,47.2,NaN,0.418,20.9,78.682,0.25,Ar,436,Species,OH,NaN,306,15.3,Stanford,NaN
CC(C)CC(C)(C)C,5,1,1,1,1144,NaN,45.5,NaN,0.418,20.9,78.682,0.25,Ar,294,Species,OH,NaN,306,15.3,Stanford,NaN
