Constant,P_H,P_S,S_H,S_S,Temp(K),Testing_R2,Training_R2,log_Fuel(%),log_Oxidizer(%),log_P(atm)
102.579,-19.4162,-6.4721,-1.3294,2.5713,-42.7778,0.9064359466264658,0.9063991779125041,-0.1543,-0.33299999999999996,-1.051
100.8068,-19.0345,-6.3448,-1.2979,2.5234,-41.9948,0.8849611630666557,0.9096336490748798,-0.1366,-0.3364,-1.0444
101.2304,-19.1187,-6.3729,-1.3011,2.5359,-42.2075,0.8908279865413743,0.9100787579312748,-0.146,-0.3323,-1.0445
101.3159,-19.1322,-6.3774,-1.3075,2.5349,-42.2431,0.9185416633601936,0.9034146568579258,-0.1568,-0.3297,-1.046
101.2725,-19.1088,-6.3696,-1.3104,2.5296,-42.2262,0.8992754212225702,0.9068586204023048,-0.157,-0.3287,-1.0462
101.6044,-19.202,-6.4007,-1.2977,2.5515,-42.3774,0.8849617400092524,0.9112255922064059,-0.127,-0.3532,-1.0401
101.5252,-19.2043,-6.4014,-1.3056,2.5479,-42.3062,0.8815349713854189,0.9116230515081796,-0.1361,-0.3381,-1.0451
102.7168,-19.4521,-6.484,-1.329,2.5775,-42.8224,0.9016009472495268,0.9071146312697262,-0.1435,-0.3457,-1.0477
100.9621,-19.0377,-6.3459,-1.2973,2.5243,-42.1157,0.9013463230461284,0.9071905743340836,-0.1513,-0.3337,-1.0416
100.7609,-19.0036,-6.3345,-1.3017,2.5164,-41.9941,0.9118788318245964,0.904011926332471,-0.1562,-0.3316,-1.0435
102.0599,-19.3101,-6.4367,-1.3137,2.5615,-42.5372,0.9067045993900592,0.90587801833526,-0.1339,-0.3517,-1.0431
103.1359,-19.5847,-6.5282,-1.34,2.5941,-42.9886,0.9028626402983424,0.9060646160231512,-0.1547,-0.3324,-1.0451
102.6429,-19.4725,-6.4908,-1.3238,2.5835,-42.7719,0.9060085985146006,0.9061227686552292,-0.1336,-0.3472,-1.0432
101.0719,-19.0812,-6.3604,-1.3006,2.5299,-42.1247,0.9086115621045341,0.9054388611515868,-0.1407,-0.3385,-1.0437
101.5389,-19.1914,-6.3971,-1.3154,2.5409,-42.3219,0.910300038299624,0.9044449716742112,-0.157,-0.3278,-1.0461
101.2579,-19.1476,-6.3825,-1.3047,2.5389,-42.1876,0.8842816692787391,0.9095339277738884,-0.1372,-0.3351,-1.0426
101.3477,-19.1398,-6.3799,-1.3098,2.5351,-42.2471,0.9224976274825544,0.9026059384219862,-0.1569,-0.3273,-1.0498
101.8837,-19.2523,-6.4174,-1.3047,2.5563,-42.4885,0.8829977975031397,0.9116786312781312,-0.1214,-0.3577,-1.0435
101.9967,-19.2981,-6.4327,-1.3169,2.5579,-42.50899999999999,0.909759673473458,0.9050782506410529,-0.142,-0.3433,-1.0451
102.293,-19.3581,-6.4527,-1.3179,2.5674,-42.6565,0.9185392373543564,0.9040448411958706,-0.1432,-0.3452,-1.0448
102.4668,-19.4085,-6.4695,-1.3216,2.574,-42.7167,0.8880931177805612,0.9095620281946974,-0.1386,-0.3461,-1.0428
101.0107,-19.0515,-6.3505,-1.2931,2.5287,-42.0909,0.8904778439149452,0.9091866045771052,-0.1212,-0.3636,-1.0428
101.2272,-19.1116,-6.3705,-1.3016,2.5345,-42.1986,0.9103178366136562,0.9045374013816456,-0.1428,-0.3479,-1.0384
100.8339,-18.9844,-6.3281,-1.2992,2.5145,-42.0593,0.9218335250842636,0.9025141438886018,-0.1543,-0.3326,-1.0495
100.5161,-18.9406,-6.3135,-1.2905,2.5115,-41.876999999999995,0.9036596003074022,0.9063935818225758,-0.1312,-0.349,-1.0458
102.1544,-19.3284,-6.4428,-1.3163,2.5633,-42.585,0.8914333565883166,0.9096028379528308,-0.1354,-0.3417,-1.0499
101.4951,-19.1801,-6.3934,-1.3093,2.5421,-42.3077,0.9065073392980788,0.9060172456769832,-0.1471,-0.3359,-1.0451
103.1999,-19.5716,-6.5239,-1.3384,2.5927,-43.0164,0.9029684234049808,0.9067678124919706,-0.1425,-0.345,-1.0496
101.6922,-19.2222,-6.4074,-1.3121,2.5476,-42.3824,0.8982106452093579,0.907675999861144,-0.1434,-0.3406,-1.0485
101.5233,-19.1912,-6.3971,-1.3069,2.5451,-42.3067,0.8962029593297363,0.9074942305842276,-0.1387,-0.3455,-1.0427
102.0696,-19.3022,-6.4341,-1.3159,2.5591,-42.5464,0.8875691335636754,0.9104565374057516,-0.1389,-0.3459,-1.0487
101.6441,-19.2127,-6.4042,-1.3121,2.5461,-42.3895,0.9020372233723576,0.9063408731823278,-0.1558,-0.3301,-1.0417
101.8896,-19.2721,-6.4239999999999995,-1.3174,2.5533,-42.4831,0.9070913454380632,0.90528965565662,-0.1535,-0.3297,-1.0444
101.6827,-19.2087,-6.4029,-1.3046,2.5492,-42.4174,0.9008640292976944,0.9080535440941526,-0.1398,-0.3427,-1.043
101.0766,-19.0615,-6.3538,-1.3025,2.5256,-42.1341,0.9086282918461196,0.9050938786208804,-0.1437,-0.3393,-1.0466
102.5021,-19.4219,-6.474,-1.3176,2.5782,-42.7367,0.8835297196132903,0.9116642202236762,-0.1321,-0.3468,-1.0447
101.6312,-19.211,-6.4037,-1.3088,2.5474,-42.3604,0.8703870096177491,0.9137856968608852,-0.13699999999999998,-0.3397,-1.0477
102.2992,-19.3843,-6.4614,-1.3215,2.57,-42.6462,0.8941071062352633,0.9087918550837026,-0.1481,-0.3321,-1.045
100.9371,-19.0487,-6.3496,-1.2976,2.526,-42.0749,0.8805661727435047,0.9111089023921618,-0.1434,-0.3341,-1.0446
100.5325,-18.9492,-6.3164,-1.2885,2.514,-41.9016,0.8885036402064126,0.9096769048960888,-0.1364,-0.3449,-1.0399
100.4229,-18.9267,-6.3089,-1.2922,2.5083,-41.8665,0.896387061516465,0.907703623124649,-0.149,-0.3232,-1.0452
101.5584,-19.1635,-6.3878,-1.2990000000000002,2.5444,-42.34,0.8914801563894512,0.9102961470875462,-0.1159,-0.3632,-1.0493
100.8489,-19.0342,-6.3447,-1.3,2.5223,-42.0161,0.9236131634472944,0.9011634004724328,-0.1427,-0.3394,-1.0428
100.9513,-19.042,-6.3473,-1.2949,2.5262,-42.0857,0.9075383043869776,0.9054555892877424,-0.1338,-0.3482,-1.0405
101.4477,-19.1704,-6.3901,-1.3076,2.5413,-42.2929,0.904583903121855,0.9068147263441704,-0.1521,-0.3315,-1.0451
100.1262,-18.8816,-6.2939,-1.2816,2.5061,-41.7049,0.9050197631210101,0.9058345890801344,-0.1323,-0.3444,-1.0389
100.6953,-19.0125,-6.3375,-1.3030000000000002,2.5173,-41.9323,0.9139010105213018,0.9032344786800658,-0.1526,-0.3293,-1.0458
100.7093,-19.0168,-6.3389,-1.294,2.5225,-41.9751,0.8977306700927301,0.9066871897994102,-0.1461,-0.3324,-1.0349
101.6287,-19.1862,-6.3954,-1.3163,2.5395,-42.3511,0.904670169492301,0.9057610814021574,-0.14800000000000002,-0.3407,-1.0519
102.9832,-19.5242,-6.5081,-1.3261,2.591,-42.9504,0.8867607339204913,0.9108343855888738,-0.1334,-0.3487,-1.044
99.8386,-18.7765,-6.2588,-1.2825,2.4881,-41.5895,0.9062872320870374,0.9054968071127952,-0.1395,-0.3435,-1.0471
101.5675,-19.1887,-6.3962,-1.3075,2.5444,-42.3533,0.9000997313661654,0.9075530096051648,-0.1453,-0.338,-1.044
101.0443,-19.0647,-6.3549,-1.2965,2.5292,-42.1012,0.9137188325343816,0.9041362737061523,-0.1288,-0.3595,-1.0426
103.6607,-19.6841,-6.5614,-1.3465,2.6074,-43.2308,0.90399590486574,0.9070070288263656,-0.1552,-0.3332,-1.0502
103.8885,-19.7497,-6.5832,-1.3553,2.614,-43.2856,0.9155022296772808,0.9031163008336638,-0.1506,-0.3408,-1.0509
102.5107,-19.4189,-6.473,-1.3217,2.5756,-42.7562,0.8989502721327719,0.9080460713125984,-0.1424,-0.338,-1.0435
102.6201,-19.4456,-6.4819,-1.3251,2.5784,-42.7656,0.8861748515064811,0.9102683150614596,-0.1344,-0.3499,-1.0463
102.1013,-19.33,-6.4433,-1.3153,2.564,-42.578,0.8814016798155082,0.9112437671240448,-0.1449,-0.3304,-1.0425
100.4963,-18.9552,-6.3184,-1.2906,2.5139,-41.8837,0.8982432338843752,0.9076220031808316,-0.14400000000000002,-0.33299999999999996,-1.043
100.5075,-18.9456,-6.3152,-1.2916,2.5118,-41.9009,0.9074818359022642,0.9057262757970121,-0.1521,-0.3321,-1.0426
100.4716,-18.9654,-6.3218,-1.2907,2.5156,-41.8609,0.9065159438676303,0.9050549486215298,-0.1459,-0.3369,-1.0367
102.9634,-19.5166,-6.5055,-1.3251,2.5902,-42.966,0.8887339653676171,0.9113183520590232,-0.1487,-0.3357,-1.0463
102.9113,-19.4926,-6.4975,-1.3359,2.5808,-42.913999999999994,0.9051349552871052,0.9064761573133884,-0.1544,-0.33399999999999996,-1.0519
101.0403,-19.0945,-6.3648,-1.3078,2.5285,-42.0998,0.9093026296185902,0.9042764110793716,-0.1569,-0.3201,-1.0453
100.5062,-18.9596,-6.3199,-1.2949,2.5125,-41.8917,0.8980640438355915,0.9066166895188912,-0.1546,-0.3256,-1.0403
99.5513,-18.7123,-6.2374,-1.28,2.4787,-41.4837,0.9061895301388728,0.9055555475130596,-0.1485,-0.3281,-1.0482
102.2837,-19.3434,-6.4478,-1.3235,2.5622,-42.648,0.9109688584633596,0.9051102146564506,-0.1457,-0.3395,-1.05
100.9179,-19.0441,-6.348,-1.2963,2.5259,-42.0757,0.8866904644959084,0.9099227967787608,-0.1424,-0.3353,-1.0424
100.98100000000001,-19.061,-6.3537,-1.2903,2.5317,-42.0981,0.8950464248327531,0.9088694223105154,-0.1273,-0.3515,-1.0395
100.788,-19.0384,-6.3461,-1.2978,2.5242,-41.9849,0.8976843351224375,0.906159580253853,-0.1427,-0.3391,-1.0366
101.6675,-19.22,-6.4067,-1.3046,2.551,-42.3846,0.9041769099801078,0.9073752540427492,-0.1341,-0.34600000000000003,-1.0446
100.7577,-19.0137,-6.3379,-1.2911,2.5234,-42.0006,0.8993872531474684,0.9074842460280552,-0.1364,-0.34,-1.0409
102.6262,-19.4359,-6.4786,-1.3192,2.5797,-42.7981,0.8831973008522165,0.912000240163136,-0.1292,-0.3519,-1.0451
103.6864,-19.6992,-6.5664,-1.3391,2.6136,-43.2502,0.8843447312582959,0.9117970721671234,-0.14400000000000002,-0.3395,-1.0466
101.389,-19.1264,-6.3755,-1.3047,2.5354,-42.2754,0.9088686087493308,0.9061495326442804,-0.1448,-0.34600000000000003,-1.0484
101.8924,-19.2945,-6.4315,-1.3135,2.559,-42.464,0.8944399249216807,0.9082415729670638,-0.1433,-0.3355,-1.043
101.7141,-19.2072,-6.4024,-1.3155,2.5435,-42.4131,0.9149026068160668,0.9041586134464288,-0.1536,-0.3326,-1.0505
101.4718,-19.1877,-6.3959,-1.3088,2.5435,-42.2946,0.8953218971228434,0.9072930722344544,-0.1483,-0.3337,-1.0395
102.175,-19.3496,-6.4499,-1.321,2.5645,-42.6252,0.9032085689926224,0.9063776549289032,-0.1641,-0.3195,-1.0402
100.747,-19.0079,-6.336,-1.295,2.5205,-41.9661,0.9009215008909078,0.9063724687572036,-0.13,-0.3462,-1.0445
102.62899999999999,-19.4621,-6.4874,-1.3215,2.5829,-42.7808,0.8856154938388289,0.9103939287961588,-0.1304,-0.3448,-1.0441
102.2815,-19.3441,-6.448,-1.3179,2.565,-42.6576,0.8871732019667297,0.9104715265385184,-0.1414,-0.3455,-1.0453
101.385,-19.1343,-6.3781,-1.3085,2.5348,-42.244,0.9289175306819089,0.9008439926874456,-0.141,-0.3498,-1.0497
101.4661,-19.1635,-6.3878,-1.3153,2.5363,-42.2877,0.9015886444212846,0.9067328062191404,-0.1552,-0.3266,-1.0508
101.7074,-19.1978,-6.3993,-1.3116,2.5439,-42.4029,0.8953856198320903,0.9085332576371308,-0.1382,-0.34600000000000003,-1.0499
102.5229,-19.4033,-6.4678,-1.3251,2.5713,-42.7705,0.8932862840301341,0.9090160507493096,-0.1498,-0.3333,-1.0458
103.2651,-19.5576,-6.5192,-1.3336,2.5928,-43.048,0.8929856961496718,0.9091904335001488,-0.1247,-0.3689,-1.051
103.862,-19.7219,-6.574,-1.3423,2.6158,-43.3318,0.8871745006584271,0.910519085854754,-0.1402,-0.3457,-1.0453
101.98899999999999,-19.3075,-6.4358,-1.3185,2.5587,-42.5278,0.9058279205497816,0.9057896420213004,-0.1593,-0.3263,-1.0417
102.1257,-19.3077,-6.4359,-1.3195,2.5582,-42.5701,0.9016676212073159,0.9070632098624976,-0.1437,-0.3493,-1.0464
101.4548,-19.1894,-6.3965,-1.3075,2.5445,-42.2731,0.9069240361545888,0.9051429795844248,-0.1408,-0.336,-1.0424
102.4691,-19.3838,-6.4613,-1.3212,2.57,-42.7345,0.9081189482195132,0.9069985130755024,-0.1421,-0.3472,-1.0501
99.5234,-18.7257,-6.2419,-1.2781,2.4819,-41.4579,0.911851300868044,0.9028585786847706,-0.1457,-0.3367,-1.0390000000000001
102.3799,-19.3854,-6.4618,-1.3132,2.5743,-42.6919,0.8830569853930297,0.9122874284514544,-0.1276,-0.35200000000000004,-1.0432
104.5523,-19.8896,-6.6299,-1.3491,2.6404,-43.6201,0.8740331297582784,0.9140379959410396,-0.1285,-0.3553,-1.0451
101.2057,-19.1006,-6.3669,-1.3073,2.5298,-42.2073,0.9039365875946572,0.9056951819170986,-0.1572,-0.3233,-1.044
101.9397,-19.2705,-6.4235,-1.3205,2.5515,-42.494,0.9218385714805036,0.9024557337164252,-0.1486,-0.3317,-1.0518
102.9559,-19.5075,-6.5025,-1.3297,2.5864,-42.9433,0.8857236376753596,0.9114421022162474,-0.1438,-0.3398,-1.0488
103.3595,-19.6125,-6.5375,-1.335,2.6012,-43.0955,0.8922867427178366,0.9096819753751793,-0.1368,-0.3505,-1.0459
101.7778,-19.245,-6.415,-1.3102,2.5524,-42.4121,0.883706499188163,0.910596718188294,-0.1292,-0.3479,-1.0459
100.9116,-19.0518,-6.3506,-1.2905,2.5301,-42.0639,0.8831971996028254,0.9114731406607908,-0.1296,-0.3436,-1.0419
101.5129,-19.1625,-6.3875,-1.3007,2.5434,-42.353,0.882389098487143,0.911375972087774,-0.1393,-0.3462,-1.0408
101.8975,-19.295,-6.4317,-1.3035,2.5641,-42.4867,0.8851125771873265,0.911059109010814,-0.1297,-0.35,-1.0368
102.476,-19.4141,-6.4714,-1.3176,2.5769,-42.7352,0.8918738554222162,0.9096113148785486,-0.1361,-0.3447,-1.0418
100.7663,-19.0042,-6.3347,-1.3012,2.5168,-42.0022,0.9049209321468492,0.9054030037005579,-0.1528,-0.3272,-1.0444
100.8784,-19.0258,-6.3419,-1.2881,2.5269,-42.0607,0.8875233486056493,0.9109444697325524,-0.1299,-0.3548,-1.0394
100.3988,-18.932000000000002,-6.3107,-1.2904,2.5101,-41.8612,0.9091104283340448,0.905124580809328,-0.152,-0.3226,-1.0423
104.1747,-19.793,-6.5977,-1.35,2.6238,-43.4494,0.910049983219274,0.906352480215698,-0.1426,-0.3461,-1.0532
102.5177,-19.412,-6.4707,-1.3182,2.5762,-42.751999999999995,0.875690720093338,0.9127941540403888,-0.1313,-0.3481,-1.0457
102.5398,-19.4165,-6.4722,-1.3149,2.5786,-42.7588,0.8940628775745727,0.9087050490780836,-0.1223,-0.3608,-1.0404
102.4217,-19.3848,-6.4616,-1.3299,2.5659,-42.7017,0.8972910525840625,0.9071788006228312,-0.1569,-0.331,-1.0487
100.6598,-18.9715,-6.3238,-1.2949,2.5145,-41.9681,0.9080760787207628,0.9053553913746964,-0.1525,-0.3322,-1.045
102.4967,-19.4283,-6.4761,-1.3263,2.5749,-42.7375,0.9040500979021522,0.9062658151894644,-0.1547,-0.3286,-1.0435
101.2809,-19.1316,-6.3772,-1.31,2.5336,-42.2095,0.914897139841968,0.9036056394922884,-0.1543,-0.3296,-1.046
100.6775,-19.0041,-6.3347,-1.3,2.5174,-41.96100000000001,0.9165436642384512,0.9024409243489252,-0.1622,-0.3228,-1.0386
104.0211,-19.7802,-6.5934,-1.3369,2.6283,-43.4051,0.8767004908455541,0.9138311564181921,-0.1313,-0.3495,-1.0415
103.2555,-19.5743,-6.5248,-1.3324,2.5962,-43.0383,0.8938705362091559,0.9089749074820874,-0.1249,-0.3638,-1.0491
101.4085,-19.148,-6.3827,-1.3155,2.5336,-42.2622,0.9089351580622466,0.9048877531441312,-0.1569,-0.3271,-1.0509
101.4674,-19.186,-6.3953,-1.3007,2.5473,-42.2821,0.8646066014107856,0.9149949998318408,-0.1259,-0.3473,-1.0435
102.1385,-19.2932,-6.4311,-1.307,2.562,-42.5955,0.8700538204164322,0.9153108760739151,-0.1196,-0.3659,-1.0481
102.2431,-19.3826,-6.4609,-1.3112,2.5748,-42.6204,0.8745559968379677,0.9131664404777688,-0.1294,-0.3448,-1.0402
100.6069,-18.9561,-6.3187,-1.2933,2.5127,-41.9203,0.9041363209554923,0.9058787810217476,-0.1342,-0.3488,-1.0443
103.6332,-19.6355,-6.5452,-1.3391,2.6031,-43.2391,0.8969440539838573,0.9099094858292872,-0.1386,-0.3503,-1.0548
101.7777,-19.2274,-6.4091,-1.3173,2.5459,-42.4501,0.9235953068229128,0.901792517890736,-0.1617,-0.3262,-1.0469
100.93799999999999,-19.0287,-6.3429,-1.2978,2.5226,-42.0625,0.8993642514904017,0.9074592772711272,-0.134,-0.3511,-1.0472
101.8868,-19.2932,-6.4311,-1.3119,2.5596,-42.4946,0.887290937423155,0.9097727215026918,-0.152,-0.3269,-1.0381
101.2417,-19.1105,-6.3702,-1.3072,2.5315,-42.2073,0.9133685093198196,0.904414842906577,-0.1539,-0.32799999999999996,-1.0485
101.8734,-19.2551,-6.4184,-1.3023,2.5580000000000003,-42.4913,0.8879164071924602,0.9108649027941668,-0.1269,-0.35600000000000004,-1.0417
102.1807,-19.3371,-6.4457,-1.3116,2.5671,-42.601000000000006,0.8719285486189767,0.9143747397998576,-0.1277,-0.3498,-1.0456
101.9764,-19.2781,-6.426,-1.3137,2.5562,-42.5314,0.9030219521367576,0.907222533785641,-0.1436,-0.3405,-1.0449
101.1433,-19.0794,-6.3598,-1.3016,2.5291,-42.1618,0.9172270623574356,0.9038887323259336,-0.1422,-0.34299999999999997,-1.0476
102.4879,-19.4028,-6.4676,-1.3215,2.573,-42.7433,0.907708299327054,0.9064737733303188,-0.1437,-0.3409,-1.0458
101.8805,-19.2228,-6.4076,-1.3203,2.5437,-42.5098,0.9023958595627021,0.9073136022788212,-0.1623,-0.3266,-1.0521
101.0924,-19.056,-6.352,-1.2972,2.5274,-42.1652,0.870842956103175,0.913192757382095,-0.1402,-0.3442,-1.0456
102.2392,-19.3493,-6.4498,-1.3155,2.5671,-42.667,0.8971852497179966,0.9090045584630956,-0.1516,-0.3307,-1.0421
101.8194,-19.2628,-6.4209,-1.3092,2.5559,-42.4414,0.8921637709271518,0.9092176824661221,-0.1355,-0.3439,-1.0432
102.2988,-19.3936,-6.4645,-1.3196,2.5725,-42.64,0.8998587109083508,0.9072169027410129,-0.1424,-0.3373,-1.0413
102.3763,-19.3884,-6.4628,-1.3134,2.5747,-42.7123,0.8906742810427847,0.9101967603596752,-0.1375,-0.3416,-1.0405
101.9903,-19.2658,-6.4219,-1.318,2.552,-42.5315,0.9057644993228092,0.9060587800150224,-0.1491,-0.3397,-1.0490000000000002
100.0804,-18.8658,-6.2886,-1.283,2.5028,-41.6909,0.8915372863437634,0.9091083753154408,-0.1365,-0.3342,-1.044
102.4954,-19.4217,-6.4739,-1.3259,2.574,-42.7143,0.9047975973549758,0.9056421323588464,-0.1444,-0.3437,-1.0437
102.0876,-19.2838,-6.4279,-1.3088,2.5596,-42.5821,0.8819380981598354,0.9128278971457792,-0.1294,-0.3562,-1.0483
101.9594,-19.2645,-6.4215,-1.3136,2.5540000000000003,-42.5251,0.9135435144703866,0.9058920176860628,-0.1463,-0.3407,-1.0509
100.9349,-19.0629,-6.3543,-1.2948,2.5298,-42.095,0.8955718041388153,0.9085628958235706,-0.1469,-0.3268,-1.0392
101.20700000000001,-19.1028,-6.3676,-1.2965,2.5355,-42.1904,0.8988269433210097,0.9076426597166241,-0.1311,-0.354,-1.0407
100.5855,-18.9602,-6.3201,-1.2933,2.5134,-41.9279,0.8967573789922355,0.9083557374226516,-0.1482,-0.3322,-1.0464
100.8456,-19.014,-6.337999999999999,-1.2946,2.5217,-42.0439,0.9089498723706312,0.9055063473942124,-0.1413,-0.3448,-1.0415
102.0692,-19.2944,-6.4315,-1.3224,2.5545,-42.55,0.9164199212212748,0.9030644673739384,-0.1522,-0.3389,-1.0487
101.4726,-19.1836,-6.3945,-1.3093,2.5426,-42.2803,0.9093397467422932,0.9044557679062848,-0.1407,-0.34299999999999997,-1.0417
101.8268,-19.2409,-6.4136,-1.3083,2.5527,-42.4638,0.8982317032416197,0.9081875587465212,-0.1345,-0.3487,-1.0445
101.1023,-19.0979,-6.3660000000000005,-1.2997,2.5331,-42.1224,0.9027977102743588,0.9069291702552594,-0.1341,-0.3439,-1.0442
101.6418,-19.206,-6.402,-1.3114,2.5453,-42.399,0.9150895395675944,0.903734015794734,-0.1564,-0.3288,-1.0414
101.8564,-19.2439,-6.4146,-1.3127,2.551,-42.4779,0.9002219078525002,0.9076009712483282,-0.1458,-0.3432,-1.0452
100.7971,-18.9938,-6.3313,-1.2998,2.5157,-42.0313,0.9129212417383492,0.9051268864749208,-0.1559,-0.3291,-1.0492
101.3894,-19.134,-6.377999999999999,-1.3062,2.5359,-42.2998,0.8925389329205058,0.9092865428784224,-0.1526,-0.327,-1.0449
101.2443,-19.1127,-6.3709,-1.3157,2.5276,-42.1995,0.916380712397624,0.9022746942568128,-0.166,-0.3179,-1.0481
102.4619,-19.3767,-6.4589,-1.3291,2.5649,-42.7249,0.9189173499644504,0.9028392796630704,-0.156,-0.3408,-1.0490000000000002
101.839,-19.2524,-6.4175,-1.3115,2.553,-42.459,0.8883506424064983,0.91029650468366,-0.14,-0.3404,-1.0467
104.1576,-19.7889,-6.5963,-1.3412,2.6275,-43.4465,0.8799170696580758,0.9140155746564418,-0.1246,-0.3574,-1.0523
101.995,-19.2887,-6.4296,-1.3145,2.5575,-42.5454,0.8966541182236709,0.9078105974721304,-0.1467,-0.3348,-1.043
101.5004,-19.1439,-6.3813,-1.3059,2.5377,-42.3367,0.8943921724556672,0.9093043761168238,-0.1449,-0.3433,-1.0486
101.2172,-19.0981,-6.3660000000000005,-1.2998,2.5331,-42.1916,0.8926799934622617,0.9087817074285844,-0.1347,-0.3514,-1.0436
100.9125,-19.0511,-6.3504,-1.2965,2.5269,-42.0338,0.8842388285018571,0.9103635675732561,-0.1284,-0.3467,-1.0456
101.8896,-19.2892,-6.4297,-1.3187,2.5555,-42.4733,0.8939849187552679,0.9083208659227714,-0.1565,-0.3209,-1.0458
102.4803,-19.4019,-6.4673,-1.3229,2.5722,-42.7521,0.8821220422043669,0.9109245401536452,-0.1506,-0.33399999999999996,-1.0425
102.6759,-19.4696,-6.4899,-1.3268,2.5815,-42.8149,0.9062229536977786,0.9056963463903456,-0.147,-0.3339,-1.0419
99.3176,-18.663,-6.221,-1.2738,2.4736,-41.3852,0.9115490200736436,0.9040848375370408,-0.1459,-0.3343,-1.0413
102.7317,-19.4396,-6.4799,-1.3339,2.573,-42.8455,0.9049333256764948,0.9069991178450004,-0.1585,-0.3321,-1.0539
101.9316,-19.2522,-6.4174,-1.3119,2.5528,-42.513999999999996,0.9093537902891292,0.9054047351686249,-0.1397,-0.3498,-1.0454
102.9043,-19.5137,-6.5046,-1.3312,2.5867,-42.9193,0.8915239457608317,0.9098199540071454,-0.1484,-0.3272,-1.0483
101.4384,-19.1851,-6.395,-1.2968,2.5491,-42.2914,0.8837564098825786,0.9109578309157964,-0.129,-0.3471,-1.0381
101.1482,-19.1073,-6.3691,-1.2952,2.537,-42.1306,0.8778087201853175,0.9108607303614,-0.1157,-0.3602,-1.0406
102.4988,-19.4011,-6.4670000000000005,-1.3256,2.5707,-42.7686,0.9225327574438779,0.9027383278460152,-0.1616,-0.3273,-1.0454
102.3263,-19.3768,-6.4589,-1.3208,2.5691,-42.6588,0.9044362840414336,0.9073551746914399,-0.1462,-0.3382,-1.0474
102.3261,-19.3723,-6.4574,-1.3203,2.5686,-42.6657,0.8757018733418083,0.9127352056246312,-0.1431,-0.3369,-1.047
100.4794,-18.9571,-6.319,-1.2883,2.5154,-41.8714,0.8984209307232549,0.9078368064513758,-0.1384,-0.3339,-1.0438
102.2347,-19.3498,-6.4499,-1.3264,2.5618,-42.6218,0.904896762719816,0.9056786687254228,-0.1539,-0.32799999999999996,-1.0468
101.5987,-19.1935,-6.3978,-1.3121,2.5428,-42.3583,0.9067483825025991,0.9057909216094492,-0.1509,-0.3347,-1.0458
101.7947,-19.2396,-6.4132,-1.3156,2.5488,-42.4488,0.8965690886564408,0.907666581156562,-0.1518,-0.3301,-1.0463
100.3264,-18.8882,-6.2961,-1.2936,2.5012,-41.8385,0.9074982761113572,0.9057356883461544,-0.1604,-0.319,-1.048
101.1047,-19.0745,-6.3582,-1.3072,2.5255,-42.1449,0.9152321760246632,0.9039563420384455,-0.1542,-0.3283,-1.0502
102.5919,-19.4218,-6.4739,-1.3212,2.5763,-42.7848,0.9021751704152718,0.907438949973888,-0.1372,-0.3476,-1.0458
101.0867,-19.0734,-6.3578,-1.2973,2.5303,-42.1513,0.8983515038854724,0.9076348113959396,-0.1377,-0.3395,-1.0432
101.5913,-19.2007,-6.4002,-1.3139,2.5432,-42.3364,0.9090570990181068,0.9050728321432372,-0.1471,-0.3338,-1.0482
101.53399999999999,-19.207,-6.4023,-1.3075,2.5474,-42.3149,0.9139635455549456,0.9038388124613784,-0.1414,-0.3405,-1.0402
102.1372,-19.323,-6.441,-1.3199,2.5605,-42.5935,0.9012935991229556,0.9072513284670232,-0.1552,-0.3362,-1.0439
101.2554,-19.1262,-6.3754,-1.297,2.5392,-42.2185,0.8922549355572524,0.908850730936998,-0.1311,-0.3456,-1.0382
100.3948,-18.9374,-6.3125,-1.2929,2.5098,-41.8415,0.8864336939612886,0.9089387538861252,-0.1525,-0.3246,-1.0407
100.9429,-19.0724,-6.3575,-1.2935,2.532,-42.0725,0.8938969039530208,0.9084720409040844,-0.1341,-0.33899999999999997,-1.0383
101.7391,-19.2165,-6.4055,-1.3074,2.5491,-42.4203,0.8934218856716158,0.9088636157882036,-0.1337,-0.3509,-1.0443
102.425,-19.4038,-6.4679,-1.3279,2.57,-42.6997,0.9018307638429878,0.9064220506837974,-0.1559,-0.33,-1.0452
103.0596,-19.5348,-6.5116,-1.3308,2.5904,-42.9933,0.8857312330033578,0.9108939333878202,-0.1436,-0.3398,-1.0455
100.3938,-18.937,-6.3123,-1.2824,2.5149,-41.8506,0.8943483344971774,0.9081412855182328,-0.1357,-0.3449,-1.0337
102.7912,-19.4942,-6.4981,-1.3302,2.5839,-42.8752,0.9158944415877566,0.9043084722717472,-0.1579,-0.3287,-1.0428
102.0544,-19.298,-6.4327,-1.3143,2.5592,-42.5776,0.8985522515738232,0.9087461143464672,-0.1504,-0.3323,-1.0456
101.5014,-19.166,-6.3887,-1.3111,2.5388,-42.316,0.9078170548012844,0.9051859192834782,-0.1501,-0.3361,-1.0449
102.6055,-19.4402,-6.4801,-1.3123,2.5839,-42.7961,0.8767209473566064,0.9133877361906648,-0.1188,-0.359,-1.0405
102.0604,-19.306,-6.4353,-1.3165,2.5594,-42.555,0.9091803825964496,0.9061021619841866,-0.1458,-0.3375,-1.0471
101.3979,-19.1466,-6.3822,-1.3019,2.5401,-42.2636,0.9068705406230207,0.9057088694861491,-0.1319,-0.3556,-1.0416
