Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.0408,-0.6127,-0.5252,0.1152,2.9802,10.1108,0.8694889462289968,0.6929316015720064
-1.8166,-0.6008,-0.5174,0.1205,2.4858,9.834,0.8653276289089388,0.9332725635719956
-1.9338,-0.6047,-0.5354,0.1323,3.1944,9.8874,0.8678390995866783,0.8958213826835617
-1.9925,-0.6266,-0.5264,0.1064,2.6791,10.0979,0.8730119937870903,0.8718728443671313
-1.8880000000000001,-0.5997,-0.5162,0.10099999999999999,2.3097,9.9834,0.8889199626121991,0.5309281247283868
-1.9088,-0.6142,-0.5304,0.1332,2.6527,9.9166,0.8705056000448764,0.9457168934227728
-2.4035,-0.6717,-0.4921,0.0724,3.1074,10.8183,0.8848075769299468,0.8885306794319802
-1.7519,-0.6073,-0.5048,0.1195,2.6049,9.7801,0.8706518090314297,0.8653265636135798
-1.9352,-0.6059,-0.5113,0.10300000000000001,3.0580000000000003,10.0023,0.877139510145528,0.585612431799322
-2.0463,-0.6036,-0.5444,0.1062,2.8745,10.1197,0.8840996466241965,0.8245186040368986
-1.8376,-0.6398,-0.5092,0.1125,1.9517,10.0301,0.8796456024335672,0.9185762997939876
-1.7724,-0.6335,-0.5063,0.1151,1.9516,9.9364,0.8858666199177233,0.8525707964312964
-1.9019,-0.6122,-0.4946,0.0849,2.6421,10.0715,0.8719404776400007,0.8703692384120456
-1.7532,-0.5907,-0.5031,0.1142,3.0156,9.7287,0.8784507879009527,0.8762799376139097
-1.7326,-0.5847,-0.4939,0.1142,2.8325,9.6624,0.8745777250827749,0.8485300044891521
-2.0461,-0.6289,-0.4913,0.0821,2.701,10.295,0.8811099975955794,0.7531566453347573
-2.0854,-0.6027,-0.5637,0.1676,3.3762,9.9227,0.8819826095821025,0.16656404797757307
-2.1883,-0.6332,-0.5232,0.1003,2.7268,10.401,0.8769971488952178,0.7267568850877782
-1.6541,-0.6184,-0.47700000000000004,0.0876,2.3498,9.7861,0.8744235564387691,0.8808863239867902
-2.0986,-0.6393,-0.4663,0.0453,2.4723,10.5201,0.8760432297754153,0.8771365324168696
-1.7441,-0.62,-0.5042,0.1337,2.3496,9.7707,0.8829266658684103,0.7672166006609699
-2.0703,-0.616,-0.5087,0.1049,2.9657,10.1692,0.885950286119491,0.8526342403243501
-2.1659,-0.6349,-0.5509,0.1471,3.1910000000000003,10.1786,0.8748416985379468,0.9148577575274104
-1.578,-0.6296,-0.4495,0.0815,2.0169,9.8188,0.8597990404204394,0.9027740219980394
-1.8336,-0.6147,-0.4846,0.1002,2.3479,9.9983,0.8783084942745571,0.9057024421555409
-1.9467,-0.6305,-0.5491,0.1511,2.7725,9.9497,0.874566509188585,0.8845483052452947
-1.9385,-0.5868,-0.5328,0.1242,3.3689999999999998,9.8497,0.8789739456061134,0.7922252874862054
-1.7471,-0.6222,-0.5054,0.1882,2.3680000000000003,9.6165,0.8804786432999976,0.8649012194220076
-1.6575,-0.6095,-0.4762,0.0765,2.4951,9.827,0.8700730999480164,0.8444883524020016
-1.85,-0.6444,-0.5123,0.1016,2.1959,10.0789,0.8750828942206087,0.8669243121327574
-1.7229,-0.5908,-0.4883,0.1376,2.5626,9.6465,0.8772560355328161,0.572551680967317
-2.2815,-0.6429,-0.5494,0.1232,3.2551,10.3961,0.8834265204436879,0.514562306932512
-1.7712,-0.6142,-0.4671,0.0805,2.1026,9.9706,0.8752465405327303,0.9158796478615188
-1.6692,-0.6389,-0.4914,0.1107,2.2215,9.8195,0.8778734660690242,0.883329230123073
-1.7113,-0.6207,-0.518,0.1444,2.3895,9.6903,0.8790891183691742,0.7847938695853586
-1.9208,-0.6194,-0.5308,0.1601,3.0212,9.8282,0.8779575122252279,0.8605333435105407
-2.0223,-0.6399,-0.5414,0.159,2.3348,10.0573,0.8842900291198909,0.8163664634068726
-1.9552,-0.6205,-0.5378,0.1386,2.8196,9.9679,0.8904373940784609,0.7485985347251227
-2.3698,-0.6143,-0.5559,0.1053,3.6332,10.4425,0.8823966238975468,0.7468408140667324
-1.8071,-0.6502,-0.5346,0.171,2.5146,9.7785,0.8784701292406276,0.8051858707290531
-1.7661,-0.6116,-0.515,0.1301,2.4891,9.7841,0.8766184912958583,0.8821329618522122
-1.8899,-0.6357,-0.5581,0.1986,3.4965,9.6824,0.8755246833308906,0.7907313084129679
-1.6293,-0.6173,-0.5225,0.174,2.2641,9.5302,0.8757494175588663,0.8357925937050831
-1.5865,-0.6329,-0.4471,0.0738,1.3779,9.8953,0.8808125711047842,0.8135886617748411
-1.9214,-0.6256,-0.5515,0.1678,3.2667,9.8216,0.8745560021991314,0.932735769734235
-2.2106,-0.6524,-0.5324,0.1443,2.9272,10.3089,0.8870013533110026,0.6871470153844778
-2.2624,-0.6233,-0.5469,0.129,3.8339,10.2864,0.8850805351588314,0.662990487365499
-1.7682,-0.6656,-0.5267,0.1792,2.0578,9.773,0.8807782777925907,0.8468012051952951
-2.2468,-0.6512,-0.5453,0.1351,2.9352,10.4149,0.8976309663120976,0.7408456768139206
-2.1313,-0.6379,-0.5285,0.112,3.5766,10.2364,0.8669181320446966,0.9431954771610176
-1.9574,-0.6357,-0.4783,0.0984,2.54,10.1547,0.8808939598714836,0.7419737893275052
-1.7132,-0.6232,-0.5222,0.1502,2.4523,9.6811,0.8724558861301919,0.8702235392477877
-2.193,-0.636,-0.5478,0.1436,3.2323,10.2191,0.8820524053302771,0.8869061356821467
-1.8447,-0.601,-0.5767,0.188,3.0016,9.6265,0.8791415172190963,0.7217563778164705
-2.0716,-0.6353,-0.5375,0.1389,2.4839,10.1668,0.8818764061667625,0.8503224620432019
-1.8883,-0.6038,-0.5062,0.116,2.7904,9.9235,0.8852663080825821,0.7832330214194562
-1.9983,-0.6191,-0.5301,0.1352,2.9338,10.033,0.8746937549702634,0.8608773973816826
-2.3173,-0.6312,-0.5839,0.1699,3.643,10.2371,0.8887069644205245,0.7977313938601545
-1.8558,-0.6054,-0.5062,0.0802,2.6310000000000002,10.0301,0.8664187501818429,0.8542940603386846
-1.6202,-0.6113,-0.4931,0.1254,2.0178,9.6723,0.8774918235839009,0.811581669499642
-1.6808,-0.5872,-0.526,0.1671,2.7776,9.4907,0.8724089758169392,0.7984900599727647
-2.0194,-0.6108,-0.5601,0.1364,3.497,9.9508,0.8778730860796691,0.8472890648720706
-2.0727,-0.6146,-0.5208,0.096,2.9591,10.2175,0.8783951224891968,0.92250598674471
-1.8106,-0.5921,-0.5454,0.142,2.8126,9.7459,0.8749076155015583,0.8815329405190784
-2.0215,-0.615,-0.5608,0.1635,3.1379,9.9108,0.8777915023464801,0.8755093502672623
-1.7474,-0.6354,-0.4993,0.1227,2.3768,9.8302,0.8731274010445446,0.8382107582172643
-2.0135,-0.6364,-0.5192,0.1008,2.4199,10.2242,0.8855305363715792,0.7299444696877003
-1.8211,-0.6149,-0.5079,0.1251,2.4567,9.8645,0.8809307384228103,0.7799626912061497
-2.1742,-0.6434,-0.5661,0.17300000000000001,4.1451,10.0662,0.8766982902233355,0.7660565133743249
-1.676,-0.6432,-0.4454,0.1117,1.8079,9.9164,0.8737891924174277,0.8774271629805639
-1.7633,-0.6113,-0.4934,0.0948,2.7034,9.8875,0.8709318643996473,0.8390231096931817
-1.7946,-0.6105,-0.5268,0.1424,2.5261,9.7545,0.882163250433652,0.6197046370594611
-2.0189,-0.6286,-0.5409,0.1462,2.8164,10.0441,0.8778311293644672,0.8294577013697344
-1.6534,-0.618,-0.4545,0.1048,1.9307,9.7859,0.876603543512766,0.9284696349798792
-2.4797,-0.62,-0.5659,0.1318,3.6839,10.5477,0.8760970284733187,0.8954341451613772
-2.0193,-0.6127,-0.5679,0.1832,3.6469,9.815,0.8759485066818036,0.8700952551228283
-1.7756,-0.6164,-0.5359,0.1574,2.4763,9.6984,0.8777225948017952,0.8170471513553818
-1.9474,-0.6191,-0.5295,0.1358,2.8009,9.9463,0.8790262925564363,0.8722322376855571
-1.9093,-0.6376,-0.4938,0.1353,2.6938,9.9762,0.8804837915002334,0.8695609418067285
-1.8495,-0.6257,-0.4968,0.1036,3.1259,9.9581,0.8598481755270896,0.8363580295375647
-1.7169999999999999,-0.6265,-0.5076,0.1386,2.3221,9.7437,0.8801692373795209,0.8646000546094523
-1.6762,-0.5953,-0.5037,0.1295,2.3369,9.6514,0.868259596940476,0.9032404800830792
-1.9827,-0.6198,-0.5315,0.1294,3.6598,9.9274,0.8726641737096444,0.8769023358430807
-1.9818,-0.606,-0.519,0.1403,3.1815,9.9233,0.885528666545695,0.7679203940585377
-1.9535,-0.6532,-0.446,0.0842,3.1375,10.2302,0.8707900916013571,0.9070427305537464
-1.9698,-0.6253,-0.5325,0.1355,2.5372,10.0223,0.8791523571460462,0.7839688264541015
-1.791,-0.6262,-0.5434,0.1966,2.3889,9.6521,0.8792552312702812,0.8619044240803989
-1.9673,-0.6514,-0.5302,0.149,2.7439,9.9981,0.8820858591440333,0.8377492071501531
-2.0076,-0.6268,-0.4920000000000001,0.0809,2.5059,10.2649,0.8706389781791143,0.8888330280347431
-1.766,-0.6396,-0.527,0.1604,2.4529,9.7687,0.8862783396924764,0.6612387772975485
-1.5578,-0.6045,-0.486,0.126,2.5696,9.5382,0.8725314374130915,0.8859237965575677
-1.6517,-0.612,-0.51,0.1531,2.8134,9.5549,0.8754466431130938,0.7848895824086987
-1.9308,-0.6344,-0.5003,0.0935,2.2859,10.1554,0.8738024668527433,0.9272648480375512
-2.0313,-0.6343,-0.5672,0.1558,2.7096,10.0216,0.8869459673004161,0.7572181526265445
-1.7373,-0.6357,-0.5216,0.1346,1.9206,9.8412,0.8792935084681707,0.8767247255454345
-1.9772,-0.6195,-0.5219,0.1296,3.1032,10.0058,0.8791105442294215,0.8634240392628327
-1.6633,-0.6133,-0.5199,0.1438,2.1981,9.6283,0.87527629476079,0.8810559343810075
-1.9755,-0.6301,-0.4573,0.0508,2.4666,10.3155,0.8815480314181082,0.4817436272838434
-1.8916,-0.616,-0.4987,0.0988,2.2007,10.0642,0.8761900332681949,0.8729467163165632
-1.7203,-0.6558,-0.4627,0.0849,1.9562,10.0296,0.8759027521088258,0.7771928333129775
-1.9381,-0.6286,-0.5302,0.158,2.7142,9.9016,0.8849845630387362,0.8951504817014009
-1.8124,-0.634,-0.5255,0.171,3.1377,9.7171,0.8821417793261661,0.8207438405044115
-2.0317,-0.6049,-0.5573,0.1661,3.0325,9.9289,0.8815144113740606,0.7116159572612121
-1.9717,-0.6362,-0.5556,0.17,2.8827,9.8956,0.8797685771499233,0.8923895284689458
-2.1268,-0.6608,-0.4496,0.021,2.5813,10.6419,0.8763649859189167,0.6427626565902083
-2.0595,-0.629,-0.5089,0.0934,3.0744,10.2402,0.8661800169908705,0.9409650300325448
-1.8128,-0.6304,-0.5171,0.1502,2.5207,9.8049,0.8794156966034254,0.8424882996120987
-1.9682,-0.622,-0.4791,0.0749,2.2339,10.2636,0.8720128600121155,0.8125005502973365
-1.5501,-0.6258,-0.4838,0.1372,2.468,9.552999999999999,0.8694775042065358,0.535619091821258
-1.9621,-0.6312,-0.4891,0.0793,2.5139,10.2244,0.8741617759786466,0.8149482653577299
-1.7024,-0.6034,-0.5157,0.1548,2.6903,9.6186,0.8786060739482997,0.4130671499208704
-1.8268,-0.6286,-0.4899,0.0716,2.4575,10.0698,0.8617601098401709,0.6354412049309672
-1.7023,-0.6347,-0.5067,0.1285,2.3359,9.7668,0.8712732466743143,0.7985365270401508
-1.8893,-0.5944,-0.4974,0.099,2.52,9.9735,0.8817890251704492,0.8924010815730742
-1.7643,-0.5788,-0.5062,0.1151,3.3298,9.6943,0.8703665621667411,0.9112339405967764
-1.9359,-0.6215,-0.5251,0.1294,3.4755,9.925,0.8738675895116849,0.8794424194405328
-1.9254,-0.622,-0.4857,0.0794,3.0087,10.1156,0.8752619473436754,0.6735677517722278
-2.1751,-0.6282,-0.6052,0.2438,3.9686,9.8051,0.8846723704914852,0.8214789685529564
-1.8373,-0.6135,-0.4991,0.1321,2.5587,9.8595,0.8700391880031315,0.8894796776582807
-1.9278,-0.6139,-0.5231,0.1383,3.2302,9.8883,0.8754801682067469,0.829311924095141
-2.0217,-0.6322,-0.5379999999999999,0.1455,4.0342,9.9478,0.8773159232312258,0.7143406305447912
-1.8532,-0.6344,-0.535,0.1493,2.5192,9.8779,0.8778907650975029,0.8561467891259426
-1.5336,-0.6392,-0.4906,0.1349,2.045,9.5998,0.8659587857542238,0.8713777153513929
-1.8028,-0.6098,-0.5116,0.1394,2.5959,9.7799,0.8762605675667691,0.8428772176298672
-1.808,-0.6077,-0.5655,0.2195,2.4721,9.5308,0.8813262821229245,0.7706188536853035
-1.704,-0.6223,-0.5011,0.127,2.8087,9.722,0.8784552616498236,0.6413561258568761
-1.7027,-0.6493,-0.5004,0.1617,2.0068,9.7548,0.8806250515033254,0.6987582474609452
-1.7025,-0.6147,-0.5225,0.1618,3.3427,9.555,0.8666011433386565,0.883793458927889
-1.9315,-0.6297,-0.4808,0.0836,2.4837,10.1641,0.8715610590633807,0.8203972107910327
-1.7526,-0.605,-0.535,0.1241,2.3484,9.7724,0.8740303494959814,0.906074178344876
-1.8345,-0.6502,-0.4872,0.1057,2.2553,10.0829,0.8773858882293614,0.8421658141747411
-1.9235,-0.6067,-0.5351,0.1355,2.8469,9.9049,0.8750574014260444,0.7275036214480591
-2.1196,-0.6162,-0.512,0.1057,3.5747,10.2052,0.8717869931211988,0.6606686579371518
-1.9517,-0.5827,-0.5617,0.1477,3.1175,9.8003,0.8728277782640506,0.8139423288883543
-1.778,-0.6228,-0.465,0.0707,2.5987,9.9904,0.8672045615330258,0.8651650988089423
-1.8864,-0.6345,-0.5014,0.0971,2.1562,10.1117,0.8703839786612411,0.7314432580667911
-1.5830000000000002,-0.6116,-0.5106,0.1212,2.2504,9.6439,0.8753226592315684,0.8693693192115105
-1.9236,-0.6236,-0.5327,0.1179,3.3014,9.9578,0.8791796187585916,0.33064290155566844
-1.8892,-0.63,-0.5202,0.1491,2.6787,9.8917,0.8809543277786864,0.7161697457341643
-1.6981,-0.6172,-0.5082,0.1172,2.8523,9.7306,0.870481901160115,0.9033150524768676
-2.0652,-0.6194,-0.5742,0.1533,2.9765,10.0049,0.8822682452820781,0.7868695693639799
-2.0487,-0.6235,-0.4707,0.0579,2.6639,10.3722,0.878491789282285,0.8017287918329165
-2.1579,-0.6304,-0.5401,0.1148,3.4852,10.2356,0.8801340888753089,0.9126026717974648
-2.1305,-0.649,-0.5041,0.108,3.0973,10.3087,0.8849762982710208,0.8084707778594928
-1.6958,-0.6114,-0.4916,0.1033,2.5404,9.7988,0.8719312517563685,0.7986199131649185
-1.8233,-0.6301,-0.5228,0.1572,2.5001,9.776,0.8813211214202,0.8249512730488089
-2.4283,-0.657,-0.5357,0.1116,3.1065,10.6775,0.8823157842589701,0.8272987105213546
-1.7729,-0.6237,-0.5189,0.1416,2.325,9.7942,0.869203205193159,0.7218788544439785
-1.7071,-0.6109,-0.4863,0.1172,1.8201,9.8011,0.8809382986830883,0.8687190843175817
-1.6757,-0.6236,-0.4887,0.1084,2.0859,9.8005,0.8743047429433669,0.7868580922016246
-1.5959999999999999,-0.6193,-0.5004,0.1399,1.9726,9.6213,0.8698192006579442,0.7691456785645208
-1.9806,-0.6023,-0.5524,0.1672,3.0289,9.8446,0.8726385954552259,0.922385557903384
-1.5294,-0.6101,-0.4323,0.0305,1.8334,9.8613,0.8611595705150576,0.9238391019085528
-2.1041,-0.6448,-0.5354,0.1526,2.8025,10.1723,0.8861908662405129,0.7984017677305418
-2.0287,-0.6382,-0.4699,0.0664,2.6187,10.3838,0.8740551114171492,0.9035194081068252
-1.6476,-0.6288,-0.5159,0.1534,2.0588,9.6586,0.8802479673137897,0.8545565471950235
-1.9978,-0.602,-0.4982,0.0916,3.1819,10.0809,0.8764496951334293,0.8266067558520036
-1.7736,-0.6151,-0.4956,0.1198,2.256,9.822,0.8776241123300039,0.8592734920075551
-1.8130000000000002,-0.6034,-0.5349,0.14,2.5997,9.7674,0.8690853595392027,0.8008892922760921
-1.9855,-0.6137,-0.5226,0.129,2.7774,10.0338,0.8803746475207902,0.845189884072033
-2.1389,-0.6015,-0.5388,0.1428,3.5522,10.0562,0.8804752634279062,0.8215415238088989
-1.8382,-0.6325,-0.5476,0.1483,2.4544,9.866,0.8867140566246267,0.8038451919051531
-1.7263,-0.5919,-0.5096,0.1147,3.2114,9.6994,0.8605731117098879,0.8005605670967756
-1.7775,-0.6486,-0.5482,0.1804,2.3613,9.766,0.8854926424379004,0.6483108504282161
-1.767,-0.6198,-0.5253,0.1521,2.0111,9.7495,0.8708684105938349,0.8389948106277056
-2.0671,-0.6297,-0.5103,0.0848,2.8514,10.2848,0.8719619943731858,0.6978257551781469
-2.033,-0.6115,-0.5261,0.1135,3.0087,10.0843,0.8817887140075007,0.8429171068584986
-1.7509,-0.628,-0.5328,0.161,2.1697,9.7266,0.8835452210695005,0.7803277578423322
-1.9617,-0.6321,-0.5164,0.1316,2.7625,10.0253,0.8760338065898245,0.8100324511462846
-1.7261,-0.5981,-0.4986,0.1168,2.7961,9.7079,0.8643737539777474,0.8231222730792086
-2.0351,-0.6051,-0.4803,0.059000000000000004,3.2284,10.2733,0.8750109886678392,0.8695997658388597
-2.1611,-0.6562,-0.6068,0.2223,3.67,9.9654,0.887734887987909,0.8464115861047549
-2.1138,-0.623,-0.5323,0.1181,3.2379,10.1999,0.8789018549921452,0.7988713312236565
-1.6646,-0.611,-0.5354,0.1791,2.3536,9.5338,0.8808669465050976,0.7759143556666884
-2.1287,-0.6344,-0.5018,0.1172,3.1176,10.2466,0.8867667375261653,0.8450671485476934
-1.7591,-0.6242,-0.544,0.1704,2.5129,9.6709,0.8795019089386357,0.8481023657540886
-1.6065,-0.6274,-0.4753,0.0927,2.3024,9.7795,0.8615451033280394,0.8314194852000192
-1.9922,-0.627,-0.4767,0.0972,2.615,10.1845,0.8878767990635705,0.8466723795149771
-1.8826,-0.6105,-0.5355,0.1531,2.8631,9.802,0.8775132136091508,0.8943232056793111
-1.8007,-0.6155,-0.4849,0.1076,2.677,9.8904,0.8748751596486093,0.8287476473576431
-1.8183,-0.6169,-0.4959,0.0926,2.4488,9.9958,0.8718518739035284,0.6986495126727761
-1.9127,-0.6201,-0.5327,0.1561,2.9818,9.8746,0.8747840605239829,0.7407781814329655
-1.7363,-0.6491,-0.4652,0.1041,1.9736,9.9542,0.8804868211439527,0.9391568834312944
-1.6688,-0.5816,-0.4978,0.1233,2.8509,9.616,0.8709940201432316,0.6736910538824703
-2.0716,-0.6315,-0.5258,0.1033,2.5935,10.2791,0.8726179309706885,0.8379982770235032
-1.8533,-0.6133,-0.4979,0.1277,2.8491,9.8538,0.8796268448540289,0.6045108301633828
-1.8669,-0.6409999999999999,-0.5167,0.1318,2.3999,9.9794,0.8768107258484441,0.9102329566112886
-2.3082,-0.6426,-0.5587,0.1676,3.4799,10.28,0.8828678666762069,0.9058213445606379
-1.8103,-0.6109,-0.5237,0.1279,2.6889999999999996,9.8198,0.8726407952561618,0.8221721877791246
-1.6656,-0.5815,-0.4779,0.0768,2.638,9.7507,0.8760509869511652,0.7228834845267034
-1.7019,-0.6136,-0.5206,0.1504,2.3403,9.6805,0.8679109263881124,0.8964777039448822
-1.8595,-0.6199,-0.509,0.1358,3.5128,9.8086,0.8673032282769971,0.7150861936021216
-1.6505,-0.6451,-0.491,0.1301,2.1078,9.7478,0.8697099424619804,0.8676064484126547
-1.5133,-0.6155,-0.4424,0.1322,1.5409,9.5912,0.8700192737685438,0.8906840686810159
-1.6997,-0.6117,-0.5588,0.1857,2.5723,9.5049,0.8697330740602334,0.7888347434546379
-2.1513,-0.6627,-0.5084,0.1221,3.1186,10.329,0.8809284315454623,0.8322960861560094
-1.7415,-0.6324,-0.5328,0.1438,2.2483,9.7747,0.8766654344198039,0.7092505945133387
-1.8641,-0.6431,-0.5293,0.1371,3.5783,9.8601,0.8770863941054505,0.7830450222436445
-2.0176,-0.6284,-0.5318,0.1317,2.7938,10.0643,0.8760900155390658,0.8990343164814837
-1.8646,-0.6217,-0.5117,0.1131,2.927,9.9597,0.8646947069596927,0.8668355511956175
-1.5991,-0.6143,-0.5022,0.1342,2.2152,9.6213,0.8788527204550506,0.44087319199680897
-2.016,-0.6437,-0.541,0.1269,2.9637,10.0877,0.8794326361799178,0.8840929450356027
-2.0671,-0.6448,-0.4726,0.0654,2.4821,10.4356,0.8660627005690086,0.8836514975291254
-1.9787,-0.6659,-0.4999,0.1023,2.2019,10.2482,0.8903832810916127,0.5158599746594379
-1.9477,-0.627,-0.5601,0.1665,2.927,9.8622,0.8755818851365544,0.7946023102960897
-2.0537,-0.6203,-0.518,0.1197,3.1998,10.1055,0.8751556265604103,0.7799369950807451
-1.7073,-0.6298,-0.4895,0.1109,1.8196,9.8519,0.8902825499326261,0.6455704738424313
-1.6343,-0.6134,-0.5012,0.1363,2.9846,9.5782,0.8625258543144987,0.7502633229277585
-1.6308,-0.6408,-0.5046,0.1352,1.9543,9.6997,0.8819772172864809,0.8594407977465015
-1.7792,-0.5867,-0.5204,0.141,2.6649,9.702,0.8772917567734149,0.6177160510504607
-1.7533,-0.6031,-0.4997,0.138,2.9221,9.686,0.8805683295226512,0.7316630004994025
-1.8468,-0.6224,-0.5287,0.1592,2.9403,9.7533,0.8840940339633626,0.8270795954785658
-1.9409,-0.6161,-0.4929,0.0985,2.648,10.0926,0.8715075440293805,0.9284463196582541
-2.0026,-0.6246,-0.5043,0.0836,2.9172,10.1936,0.8793724128962611,0.8900988620439199
-1.7399,-0.6281,-0.4752,0.1419,2.3673,9.8014,0.8837175336849019,0.8469735861707505
-2.0451,-0.614,-0.542,0.1278,3.2977,10.0389,0.8830440635583193,0.8238955245596964
-1.7206,-0.629,-0.5034,0.1304,2.6793,9.7442,0.8740208861148263,0.7684155963731691
-2.0194,-0.6317,-0.5479999999999999,0.1792,3.4754,9.8657,0.8816944361334521,0.8635445933569583
-2.2252,-0.6349,-0.5528,0.1502,3.1782,10.263,0.8794738520268827,0.9306315095233136
-1.6481,-0.6119,-0.5043,0.1211,2.2677,9.6737,0.8633469816016355,0.8667100356283739
-1.7411,-0.6454,-0.5022,0.1499,2.1095,9.8182,0.8881167596712483,0.5613646716359018
-1.859,-0.6165,-0.5396,0.1663,2.9304,9.7194,0.8759803869881592,0.8169078648342629
-1.8509,-0.6234,-0.5509,0.16699999999999998,3.0210000000000004,9.7412,0.8681918135871749,0.8763237826792932
-1.8496,-0.6093,-0.5167,0.1299,3.1933,9.8417,0.8729395399314316,0.685836627074901
-2.1123,-0.6367,-0.5636,0.1523,2.843,10.1546,0.8796725658743692,0.8778160356835523
-1.9747,-0.6597,-0.491,0.1125,2.583,10.1868,0.8734915480589573,0.8024949321975469
-1.7017,-0.6008,-0.5072,0.109,2.3605,9.7417,0.8775914497934119,0.6872924079488036
-1.5872,-0.5921,-0.4697,0.0947,2.13,9.6592,0.8711134666412252,0.8867164468212672
-1.9718,-0.6353,-0.5092,0.1383,2.8208,10.0425,0.8838143847408606,0.8107616410426981
-1.7971,-0.6329,-0.5141,0.1365,2.5392,9.8257,0.8809882750105911,0.8246645042859095
-1.9240000000000002,-0.6023,-0.5201,0.1375,3.2098,9.8591,0.8804192095229609,0.7279683096610962
-1.9207,-0.6511,-0.49,0.1048,2.2192,10.1889,0.8835591184448157,0.8377261502026621
-1.9548,-0.6239,-0.555,0.1798,2.8480000000000003,9.814,0.8781090020715899,0.9762137864167644
-2.0426,-0.6312,-0.5576,0.2038,3.7366,9.8119,0.879233890846094,0.9073949973798059
-2.3246,-0.6378,-0.5414,0.1036,3.0898,10.5263,0.8756920227261602,0.9525209120154304
-2.2076,-0.6417,-0.5876,0.1811,3.1348,10.1075,0.8835220734873199,0.818843146338493
-1.9782,-0.6372,-0.5268,0.1395,3.2685,10.0034,0.8745662235333391,0.8228530833799446
-2.1319,-0.6477,-0.5001,0.0854,3.0205,10.3811,0.8748456610869014,0.8352120357612604
-1.7744,-0.6261,-0.511,0.121,2.3426,9.8613,0.8788670523670152,0.7265879655421237
-1.8558,-0.6102,-0.4895,0.1045,2.3789,9.977,0.8785158237882814,0.7725971650121501
-1.8925,-0.6207,-0.5326,0.1537,2.6309,9.8621,0.8688025699137861,0.919341925358094
-1.8074,-0.6148,-0.4991,0.1178,2.4757,9.8777,0.869669232222532,0.8916179772209116
-1.7715,-0.6256,-0.506,0.1102,2.4498,9.8776,0.8784867891869476,0.7417706553682325
-2.0323,-0.6091,-0.5218,0.1095,3.1855,10.0824,0.8787722195707741,0.8417896175384653
-1.9377,-0.6425,-0.5282,0.1543,3.3233,9.9176,0.8813448543865731,0.7073812734691025
-1.9382,-0.6291,-0.5394,0.1571,3.2177,9.8577,0.8669787862505776,0.9282896895237019
-1.7829,-0.6115,-0.4927,0.1221,2.6189,9.8148,0.8741666075522978,0.8635757069063682
-1.8385,-0.6532,-0.534,0.1391,1.916,9.9726,0.8820353294718161,0.9072841565030544
-1.8527,-0.5779,-0.5381,0.1068,2.887,9.8424,0.8710280429351174,0.8212331139499613
-2.0233,-0.6246,-0.5756,0.1524,2.9284,9.9559,0.8794821989338656,0.7879955161823249
-1.8394,-0.6202,-0.5116,0.1407,3.2424,9.777000000000001,0.8767940677279058,0.7816277871554322
-1.8207,-0.6225,-0.5084,0.1212,2.4,9.8786,0.8742167689498411,0.9247881876437408
-1.9356,-0.6157,-0.5203,0.1339,2.82,9.9413,0.8766323114285841,0.9054314200728768
-1.6909,-0.5996,-0.5156,0.142,2.157,9.6364,0.8717077898809542,0.8663387289976908
-1.7859,-0.6158,-0.4998,0.1173,2.6267,9.8392,0.8759897350782728,0.6228081257853026
-2.2037,-0.6378,-0.5155,0.1092,2.9388,10.3757,0.8829717190866666,0.6079526513837399
-1.8256,-0.6241,-0.535,0.16,2.6165,9.7618,0.8859714619220308,0.6276232897579207
-1.9997,-0.6342,-0.5506,0.1647,3.1062,9.9366,0.8793542163267197,0.8296398452237874
-1.7575,-0.6328,-0.5287,0.1754,2.4082,9.6928,0.8797881717464309,0.8304390489150859
-1.7203,-0.6254,-0.5323,0.1802,2.2905,9.6169,0.8834119469110719,0.914009203294332
-2.1263,-0.6289,-0.4969,0.0763,2.6878,10.4031,0.8805460090160531,0.8140355415041379
-2.1519,-0.6082,-0.5265,0.0972,4.0245,10.2062,0.8637731559258539,0.9448586611271232
-1.9284,-0.6261,-0.5191,0.1262,2.6777,9.99,0.8726422220027005,0.9064443473092024
-1.8862,-0.6458,-0.4844,0.1118,2.6925,10.0572,0.874866447492631,0.8211588622847376
-2.1354,-0.6466,-0.4912,0.0979,2.7811,10.3861,0.8871857683189452,0.7812116143702112
-2.0117,-0.5902,-0.5321,0.1006,2.8208,10.0609,0.8768323739702892,0.8728712233205741
-2.0218,-0.6313,-0.5175,0.1245,2.5201,10.1556,0.8685368646122849,0.9375593989785718
-1.607,-0.5945,-0.4924,0.1157,2.1405,9.6253,0.8760620839137486,0.925981375310503
-1.8914,-0.6288,-0.5258,0.1387,2.5316,9.9163,0.8773116501876407,0.8159637098490573
-2.1082,-0.6224,-0.5554,0.1538,3.2563,10.065,0.8746043209076563,0.8687278749884584
-1.9411,-0.5867,-0.5275,0.1002,3.6918,9.9237,0.8695798337616719,0.834324115869075
-2.2024,-0.6189,-0.511,0.0946,3.1937,10.3665,0.8841407881928212,0.7687571703042033
-1.8115,-0.6281,-0.5073,0.126,2.3751,9.9059,0.8870562518782724,0.8067831301907744
-2.0086,-0.6431,-0.5381,0.1526,2.6988,10.0443,0.8803847568272467,0.951268514330778
